Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined,comment
GradientDescentStrategy,3307621814_896686_0_255,3307621814,14,15,159,FLIPPED_CONDITION,0.02470231056213379,9,18,164,1,10,159,313,1,1260,5,
GradientDescentStrategy,3307621814_405105_2_511,3307621814,15,16,671,FLIPPED_CONDITION,0.10472602844238281,17,18,164,1,10,671,1219,1,8684,5,
GradientDescentStrategy,3999247558_384186_1_32,3999247558,2,3,761,FLIPPED_CONDITION,0.007390928268432617,6,122,792,46,0,761,1235,1,3214,5,
GradientDescentStrategy,3307667618_384186_0_34,3307667618,1441,7206,1390,MAXIMUM_EXECUTION_TIME_REACHED,15.000976848602296,2,122,792,48,0,1390,1441,0,48,5,
GradientDescentStrategy,3307662668_833007_1_34,3307662668,4494,8667,43,MAXIMUM_EXECUTION_TIME_REACHED,15.000523233413697,13,122,792,49,0,43,50,0,100,5,
GradientDescentStrategy,4243254704_557481_1_32,4243254704,0,1,74,FLIPPED_CONDITION,0.03865561485290527,1,49,288,9,0,74,203,1,1,5,
GradientDescentStrategy,3307644023_322812_1_32,3307644023,2,3,193,FLIPPED_CONDITION,0.007290840148925781,5,18,164,35,0,193,694,1,656,5,
GradientDescentStrategy,3407808083_962516_1_32,3407808083,14,15,372,FLIPPED_CONDITION,0.026703500747680665,12,122,792,46,0,372,897,1,4186,5,
GradientDescentStrategy,3393615927_770989_0_34,3393615927,13,17,914,FLIPPED_CONDITION,0.4044791698455811,15,32,323,25,0,914,1391,1,4738,5,
GradientDescentStrategy,3307644023_254604_0_32,3307644023,2,4,230,FLIPPED_CONDITION,0.008173561096191407,5,18,164,35,0,230,694,1,804,5,
GradientDescentStrategy,3307658213_962516_1_32,3307658213,14,15,368,FLIPPED_CONDITION,0.10989012718200683,12,122,792,46,0,368,896,1,4129,5,
GradientDescentStrategy,3307621814_819656_0_511,3307621814,173,173,197,MAXIMUM_EXECUTION_TIME_REACHED,15.013271379470826,7,18,164,1,10,197,1695,0,1162,5,random
GradientDescentStrategy,3307644023_879977_1_32,3307644023,2,3,765,FLIPPED_CONDITION,0.007296228408813476,9,18,164,35,0,765,1237,1,3262,5,
GradientDescentStrategy,3307644023_745063_0_32,3307644023,2,4,694,FLIPPED_CONDITION,0.008535099029541016,5,18,164,35,0,694,704,1,2660,5,
GradientDescentStrategy,3307621814_989719_0_511,3307621814,210,221,453,MAXIMUM_EXECUTION_TIME_REACHED,15.013997173309326,13,18,164,1,10,453,1695,0,3978,5,random
GradientDescentStrategy,3307649633_962516_1_34,3307649633,27,31,405,FLIPPED_CONDITION,0.05513644218444824,15,122,792,41,0,405,966,1,4398,5,
GradientDescentStrategy,3307632638_833007_0_255,3307632638,2,3,72,FLIPPED_CONDITION,0.17506856918334962,9,122,792,17,35,72,739,1,388,5,
GradientDescentStrategy,3307621814_275530_0_511,3307621814,15,16,538,FLIPPED_CONDITION,0.1684049129486084,13,18,164,1,10,538,957,1,5356,5,
GradientDescentStrategy,3307644023_819656_1_32,3307644023,2,3,765,FLIPPED_CONDITION,0.009241628646850585,9,18,164,35,0,765,1237,1,3262,5,
GradientDescentStrategy,3307644914_509569_1_38,3307644914,2,4,183,FLIPPED_CONDITION,0.014763355255126953,7,122,792,55,0,183,684,1,622,5,
GradientDescentStrategy,4243254704_557481_0_32,4243254704,0,3,26,FLIPPED_CONDITION,0.006438589096069336,1,49,288,9,0,26,205,1,1,5,
GradientDescentStrategy,3307644023_33753_1_32,3307644023,14,15,87,FLIPPED_CONDITION,0.0256166934967041,11,18,164,35,0,87,96,1,538,5,
GradientDescentStrategy,3307679201_962516_1_40,3307679201,14,16,449,FLIPPED_CONDITION,0.053887033462524415,12,122,792,57,0,449,973,1,5039,5,
GradientDescentStrategy,3307644023_105787_0_32,3307644023,14,16,87,FLIPPED_CONDITION,0.026653385162353514,11,18,164,35,0,87,101,1,538,5,
GradientDescentStrategy,4243241636_557481_2_255,4243241636,0,1,10,FLIPPED_CONDITION,0.04646282196044922,1,49,288,4,19,10,203,1,5,5,
GradientDescentStrategy,1632342941_509569_1_32,1632342941,2,3,226,FLIPPED_CONDITION,0.020877933502197264,2,122,792,46,0,226,690,1,781,5,
GradientDescentStrategy,2562861074_174840_0_38,2562861074,17,20,264,FLIPPED_CONDITION,0.03285574913024902,13,32,323,23,0,264,774,1,2196,5,
GradientDescentStrategy,3307621814_105787_2_255,3307621814,14,15,80,FLIPPED_CONDITION,0.025054454803466797,9,18,164,1,10,80,95,1,476,5,
GradientDescentStrategy,4139796752_557481_0_40,4139796752,0,1,89,FLIPPED_CONDITION,0.03887863159179687,2,49,288,9,0,89,277,1,36,5,
GradientDescentStrategy,3307621814_476309_0_255,3307621814,2,3,755,FLIPPED_CONDITION,0.0240936279296875,7,18,164,1,10,755,1239,1,3178,5,
GradientDescentStrategy,3307662668_962516_0_34,3307662668,14,15,431,FLIPPED_CONDITION,0.035768985748291016,17,122,792,49,0,431,576,1,6560,5,
GradientDescentStrategy,3717598555_770989_1_34,3717598555,44,62,898,FLIPPED_CONDITION,1.2064099788665772,15,32,323,24,0,898,1391,1,4502,5,
GradientDescentStrategy,3307621814_67621_0_255,3307621814,2,3,183,FLIPPED_CONDITION,0.00677342414855957,3,18,164,1,10,183,693,1,616,5,
GradientDescentStrategy,3307621814_39078_0_255,3307621814,2,3,684,FLIPPED_CONDITION,0.005700063705444336,3,18,164,1,10,684,703,1,2620,5,
GradientDescentStrategy,3478207833_770989_0_34,3478207833,2,3,862,FLIPPED_CONDITION,0.011491680145263672,11,32,323,15,0,862,1298,1,4031,5,
GradientDescentStrategy,1333064600_509569_1_40,1333064600,177,182,193,MAXIMUM_EXECUTION_TIME_REACHED,15.012311887741088,2,-,-,-,-,193,694,0,660,5,random
GradientDescentStrategy,4243253978_557481_1_40,4243253978,0,1,125,FLIPPED_CONDITION,0.0025814056396484377,2,49,288,5,0,125,126,1,2,5,
GradientDescentStrategy,3307666496_833007_0_288,3307666496,298,304,77,MAXIMUM_EXECUTION_TIME_REACHED,15.009653759002685,13,122,792,97,0,77,87,0,452,5,random
GradientDescentStrategy,3307657751_656381_1_40,3307657751,0,1,30,FLIPPED_CONDITION,0.0032721042633056642,1,17,114,35,0,30,212,1,4,5,
GradientDescentStrategy,3717598555_174840_1_34,3717598555,36,54,249,FLIPPED_CONDITION,1.286199188232422,13,32,323,24,0,249,739,1,2031,5,
GradientDescentStrategy,3307621814_649868_0_511,3307621814,187,187,197,MAXIMUM_EXECUTION_TIME_REACHED,15.005021286010741,7,18,164,1,10,197,1605,0,1162,5,random
GradientDescentStrategy,3717598555_645526_0_34,3717598555,5,13,731,FLIPPED_CONDITION,0.2506420612335205,11,32,323,24,0,731,815,1,3065,5,
GradientDescentStrategy,3307644023_1001252_1_288,3307644023,6,15,301,FLIPPED_CONDITION,0.03468379974365234,11,18,164,35,0,301,934,1,1594,5,
GradientDescentStrategy,3307621814_203647_2_255,3307621814,2,3,759,FLIPPED_CONDITION,0.022549152374267578,7,18,164,1,10,759,1238,1,3218,5,
GradientDescentStrategy,3307644023_201246_0_32,3307644023,60,114,765,FLIPPED_CONDITION,0.1912084102630615,9,18,164,35,0,765,1237,1,3259,5,
GradientDescentStrategy,3307644023_242622_1_32,3307644023,2,3,765,FLIPPED_CONDITION,0.007847881317138672,9,18,164,35,0,765,1237,1,3262,5,
GradientDescentStrategy,3307664285_384186_0_34,3307664285,1006,5034,1228,MAXIMUM_EXECUTION_TIME_REACHED,15.001123905181885,2,122,792,103,0,1228,1239,0,12,5,
GradientDescentStrategy,3307660292_962516_1_34,3307660292,0,9072,195,MAXIMUM_EXECUTION_TIME_REACHED,15.000878238677979,2,122,792,90,0,195,909,0,16,5,
GradientDescentStrategy,3478218954_174840_1_38,3478218954,14,22,231,FLIPPED_CONDITION,0.6394663333892823,11,32,323,15,0,231,739,1,1798,5,
GradientDescentStrategy,1333082519_384186_0_32,1333082519,10,13,759,FLIPPED_CONDITION,0.0461082935333252,6,122,792,46,0,759,1231,1,3198,5,
GradientDescentStrategy,3307667618_833007_0_34,3307667618,1790,8953,39,MAXIMUM_EXECUTION_TIME_REACHED,15.000874042510986,2,122,792,48,0,39,50,0,12,5,
GradientDescentStrategy,3307621814_105787_0_511,3307621814,174,174,159,MAXIMUM_EXECUTION_TIME_REACHED,15.01738018989563,7,18,164,1,10,159,1068,0,1254,5,random
GradientDescentStrategy,1844722271_174840_1_34,1844722271,60,92,232,FLIPPED_CONDITION,2.1182507991790773,11,32,323,17,0,232,739,1,1812,5,
GradientDescentStrategy,3307644023_117293_1_32,3307644023,14,15,87,FLIPPED_CONDITION,0.026159906387329103,11,18,164,35,0,87,96,1,538,5,
GradientDescentStrategy,3307621814_322812_2_255,3307621814,2,3,184,FLIPPED_CONDITION,0.007410812377929688,3,18,164,1,10,184,693,1,622,5,
GradientDescentStrategy,3307678442_656381_0_38,3307678442,1,3,31,FLIPPED_CONDITION,0.006420278549194336,1,17,114,35,0,31,213,1,8,5,
GradientDescentStrategy,3307644023_475622_0_32,3307644023,14,16,87,FLIPPED_CONDITION,0.027557229995727538,11,18,164,35,0,87,101,1,538,5,
GradientDescentStrategy,3307644023_781256_0_32,3307644023,14,16,87,FLIPPED_CONDITION,0.025808954238891603,11,18,164,35,0,87,101,1,538,5,
GradientDescentStrategy,1333082519_962516_1_32,1333082519,14,15,370,FLIPPED_CONDITION,0.02730712890625,12,122,792,46,0,370,897,1,4158,5,
GradientDescentStrategy,2455870170_251725_0_32770,2455870170,10784,10784,207,MAXIMUM_EXECUTION_TIME_REACHED,15.000591564178468,2,34,175,2,0,207,208,0,2,5,random
GradientDescentStrategy,3307621814_702787_0_255,3307621814,2,3,183,FLIPPED_CONDITION,0.008820772171020508,3,18,164,1,10,183,693,1,616,5,
GradientDescentStrategy,4243244969_557481_0_32,4243244969,0,3,28,FLIPPED_CONDITION,0.034281015396118164,1,49,288,11,0,28,277,1,1,5,
GradientDescentStrategy,3307644023_533242_0_32,3307644023,60,114,765,FLIPPED_CONDITION,0.19605622291564942,9,18,164,35,0,765,1237,1,3259,5,
GradientDescentStrategy,3307650128_833007_0_288,3307650128,2,3,835,FLIPPED_CONDITION,0.011115217208862304,13,122,792,48,0,835,1294,1,11584,5,
GradientDescentStrategy,3478223211_645526_0_34,3478223211,1,2,737,FLIPPED_CONDITION,0.00525665283203125,2,32,323,18,0,737,751,1,44,5,
GradientDescentStrategy,3307621814_231168_0_255,3307621814,14,15,439,FLIPPED_CONDITION,0.03888335227966309,13,18,164,1,10,439,972,1,4904,5,
GradientDescentStrategy,1632342941_833007_1_32,1632342941,14,15,83,FLIPPED_CONDITION,0.09885272979736329,8,122,792,46,0,83,97,1,485,5,
GradientDescentStrategy,3307621814_405105_0_255,3307621814,16,17,377,FLIPPED_CONDITION,0.5210398674011231,14,18,164,1,10,377,1001,1,4138,5,
GradientDescentStrategy,3307621814_351918_0_255,3307621814,2,3,183,FLIPPED_CONDITION,0.006248760223388672,3,18,164,1,10,183,693,1,616,5,
GradientDescentStrategy,3307704611_509569_1_40,3307704611,187,193,220,MAXIMUM_EXECUTION_TIME_REACHED,15.017769956588745,7,122,792,55,0,220,684,0,776,5,random
GradientDescentStrategy,4243250183_557481_0_32771,4243250183,0,0,30,NOT_FLIPPED,4.8542022705078124e-05,0,49,288,13,0,30,31,0,0,5,No offsets
GradientDescentStrategy,2562861074_645526_0_38,2562861074,5,13,736,FLIPPED_CONDITION,0.030010175704956055,11,32,323,23,0,736,803,1,3090,5,
GradientDescentStrategy,3307621814_613370_2_511,3307621814,15,16,535,FLIPPED_CONDITION,0.15997114181518554,13,18,164,1,10,535,957,1,5308,5,
GradientDescentStrategy,3307644023_497686_1_288,3307644023,6,7,749,FLIPPED_CONDITION,0.01688084602355957,11,18,164,35,0,749,804,1,3188,5,
GradientDescentStrategy,3999120145_384186_0_32,3999120145,10,13,759,FLIPPED_CONDITION,0.05129132270812988,6,122,792,46,0,759,1232,1,3197,5,
GradientDescentStrategy,1333082519_833007_1_32,1333082519,14,15,81,FLIPPED_CONDITION,0.023036623001098634,8,122,792,46,0,81,96,1,466,5,
GradientDescentStrategy,1333003319_962516_0_255,1333003319,2,3,241,FLIPPED_CONDITION,0.09894766807556152,12,-,-,-,-,241,1001,1,2379,5,
GradientDescentStrategy,3307621814_272287_2_255,3307621814,2,3,232,FLIPPED_CONDITION,0.04480056762695313,13,18,164,1,10,232,1001,1,2260,5,
GradientDescentStrategy,3307621814_573648_0_511,3307621814,211,222,453,MAXIMUM_EXECUTION_TIME_REACHED,15.020654344558716,13,18,164,1,10,453,1695,0,3978,5,random
GradientDescentStrategy,3307644023_155309_1_32,3307644023,14,15,449,FLIPPED_CONDITION,0.02475128173828125,15,18,164,35,0,449,973,1,5042,5,
GradientDescentStrategy,1333049948_129207_0_32,1333049948,0,1936,260,MAXIMUM_EXECUTION_TIME_REACHED,15.001602029800415,1,-,-,-,-,260,277,0,3,5,random
GradientDescentStrategy,3478214268_174840_0_32,3478214268,1307,1379,230,MAXIMUM_EXECUTION_TIME_REACHED,15.012037467956542,9,32,323,9,0,230,739,0,1788,5,
GradientDescentStrategy,3478200441_645526_0_38,3478200441,2,3,685,FLIPPED_CONDITION,0.006143522262573242,7,32,323,2,0,685,695,1,2644,5,
GradientDescentStrategy,1844722271_645526_1_34,1844722271,101,133,706,MAXIMUM_EXECUTION_TIME_REACHED,15.082436275482177,9,32,323,17,0,706,815,0,2768,5,arithmatic_-1_1
GradientDescentStrategy,4243269191_557481_1_32,4243269191,0,1,1,FLIPPED_CONDITION,0.016559457778930663,1,49,288,2,0,1,203,1,1,5,
GradientDescentStrategy,3307621814_557979_2_255,3307621814,2,3,184,FLIPPED_CONDITION,0.01320338249206543,3,18,164,1,10,184,694,1,622,5,
GradientDescentStrategy,3999247558_833007_0_32,3999247558,15,17,82,FLIPPED_CONDITION,0.03836202621459961,8,122,792,46,0,82,94,1,476,5,
GradientDescentStrategy,3307644023_929216_1_32,3307644023,14,15,325,FLIPPED_CONDITION,0.026426124572753906,11,18,164,35,0,325,711,1,2738,5,
GradientDescentStrategy,3307621814_1013586_0_255,3307621814,2,3,183,FLIPPED_CONDITION,0.0071238517761230465,3,18,164,1,10,183,693,1,616,5,
GradientDescentStrategy,3307644023_456391_1_32,3307644023,2,3,765,FLIPPED_CONDITION,0.007501125335693359,9,18,164,35,0,765,1237,1,3262,5,
GradientDescentStrategy,3307644023_927923_0_32,3307644023,60,114,765,FLIPPED_CONDITION,0.31948175430297854,9,18,164,35,0,765,1237,1,3259,5,
GradientDescentStrategy,3307644023_716373_0_32,3307644023,2,4,193,FLIPPED_CONDITION,0.008123683929443359,5,18,164,35,0,193,694,1,656,5,
GradientDescentStrategy,1333003319_509569_2_255,1333003319,2,3,193,FLIPPED_CONDITION,0.007181310653686523,5,-,-,-,-,193,698,1,656,5,
GradientDescentStrategy,3307644023_561634_1_32,3307644023,14,15,87,FLIPPED_CONDITION,0.025750207901000976,11,18,164,35,0,87,96,1,538,5,
GradientDescentStrategy,3307621814_65860_0_255,3307621814,2,3,183,FLIPPED_CONDITION,0.0062710285186767575,3,18,164,1,10,183,693,1,616,5,
GradientDescentStrategy,3307621814_651763_2_255,3307621814,14,15,440,FLIPPED_CONDITION,0.0367131233215332,13,18,164,1,10,440,972,1,4920,5,
GradientDescentStrategy,3307644023_476309_0_32,3307644023,60,114,765,FLIPPED_CONDITION,0.6692848682403565,9,18,164,35,0,765,1239,1,3259,5,
GradientDescentStrategy,3307621814_550929_0_255,3307621814,14,15,480,FLIPPED_CONDITION,0.026488780975341797,13,18,164,1,10,480,974,1,5462,5,
GradientDescentStrategy,3307647191_833007_0_32770,3307647191,9078,9078,78,MAXIMUM_EXECUTION_TIME_REACHED,15.000563812255859,5,122,792,44,0,78,87,0,5,5,random
GradientDescentStrategy,3307621814_735224_2_255,3307621814,2,3,685,FLIPPED_CONDITION,0.012135791778564452,3,18,164,1,10,685,704,1,2626,5,
GradientDescentStrategy,3307621814_1004785_0_255,3307621814,2,3,755,FLIPPED_CONDITION,0.02261824607849121,7,18,164,1,10,755,1242,1,3178,5,
GradientDescentStrategy,3307621814_737729_0_255,3307621814,16,17,362,FLIPPED_CONDITION,0.527223539352417,14,18,164,1,10,362,1001,1,3883,5,
GradientDescentStrategy,3307644023_1023890_0_32,3307644023,14,16,169,FLIPPED_CONDITION,0.026710319519042968,11,18,164,35,0,169,314,1,1358,5,
GradientDescentStrategy,3307679201_509569_1_40,3307679201,2,4,694,FLIPPED_CONDITION,0.011356782913208009,2,122,792,57,0,694,704,1,2657,5,
GradientDescentStrategy,3307644023_716373_1_32,3307644023,2,3,193,FLIPPED_CONDITION,0.005859947204589844,5,18,164,35,0,193,694,1,656,5,
GradientDescentStrategy,3478223211_45251_0_34,3478223211,1345,6725,356,MAXIMUM_EXECUTION_TIME_REACHED,15.002677583694458,2,32,323,18,0,356,967,0,52,5,
GradientDescentStrategy,3307664285_509569_1_34,3307664285,149,151,699,MAXIMUM_EXECUTION_TIME_REACHED,15.002814722061157,2,122,792,103,0,699,705,0,2684,5,random
GradientDescentStrategy,1333082519_962516_0_32,1333082519,23,25,370,FLIPPED_CONDITION,0.05375285148620605,12,122,792,46,0,370,894,1,4158,5,
GradientDescentStrategy,3307672370_509569_0_32,3307672370,3,5,223,FLIPPED_CONDITION,0.014678001403808594,2,122,792,46,0,223,687,1,770,5,
GradientDescentStrategy,3307621814_11529_0_511,3307621814,177,177,159,MAXIMUM_EXECUTION_TIME_REACHED,15.0061785697937,7,18,164,1,10,159,1068,0,1254,5,random
GradientDescentStrategy,2178377942_129207_1_32,2178377942,0,1,205,FLIPPED_CONDITION,0.004213953018188476,1,86,322,2,0,205,213,1,31,5,
GradientDescentStrategy,3307644023_400903_1_32,3307644023,14,15,449,FLIPPED_CONDITION,0.02784423828125,15,18,164,35,0,449,973,1,5042,5,
GradientDescentStrategy,3307621814_716373_2_255,3307621814,2,3,184,FLIPPED_CONDITION,0.0069220542907714845,3,18,164,1,10,184,693,1,622,5,
GradientDescentStrategy,3307621814_108933_0_511,3307621814,223,223,415,MAXIMUM_EXECUTION_TIME_REACHED,15.0154128074646,13,18,164,1,10,415,1068,0,4554,5,random
GradientDescentStrategy,1631463524_384186_0_288,1631463524,0,2,755,FLIPPED_CONDITION,0.006452608108520508,1,-,-,-,-,755,1227,1,1,5,
GradientDescentStrategy,3307644023_686923_1_32,3307644023,14,15,87,FLIPPED_CONDITION,0.024571704864501952,11,18,164,35,0,87,96,1,538,5,
GradientDescentStrategy,3307621814_275530_2_255,3307621814,14,15,254,FLIPPED_CONDITION,0.413043212890625,9,18,164,1,10,254,739,1,2062,5,
GradientDescentStrategy,4243258103_557481_1_32,4243258103,0,1,186,FLIPPED_CONDITION,0.0038893699645996095,1,49,288,11,0,186,290,1,3,5,
GradientDescentStrategy,3307621814_289145_0_255,3307621814,2,3,755,FLIPPED_CONDITION,0.015473699569702149,7,18,164,1,10,755,1237,1,3178,5,
GradientDescentStrategy,3307621814_694688_2_255,3307621814,2,3,759,FLIPPED_CONDITION,0.02147254943847656,7,18,164,1,10,759,1238,1,3218,5,
GradientDescentStrategy,3307632638_384186_2_255,3307632638,2,3,720,FLIPPED_CONDITION,0.012443161010742188,7,122,792,17,35,720,1227,1,2896,5,
GradientDescentStrategy,3307672370_962516_1_32,3307672370,14,15,369,FLIPPED_CONDITION,0.026676082611083986,12,122,792,46,0,369,897,1,4144,5,
GradientDescentStrategy,3307621814_927923_2_255,3307621814,2,3,759,FLIPPED_CONDITION,0.017714595794677733,7,18,164,1,10,759,1237,1,3218,5,
GradientDescentStrategy,3307632638_384186_0_255,3307632638,2,3,720,FLIPPED_CONDITION,0.05501017570495605,7,122,792,17,35,720,1226,1,2896,5,
GradientDescentStrategy,3829570604_557481_0_32,3829570604,0,3,3,FLIPPED_CONDITION,0.10723357200622559,1,-,-,-,-,3,203,1,1,5,
GradientDescentStrategy,3307644023_351568_1_32,3307644023,2,3,230,FLIPPED_CONDITION,0.006482601165771484,5,18,164,35,0,230,694,1,804,5,
GradientDescentStrategy,3307705832_509569_0_40,3307705832,2,4,225,FLIPPED_CONDITION,0.018918323516845702,7,122,792,55,0,225,686,1,792,5,
GradientDescentStrategy,3307672370_384186_0_32,3307672370,11,13,758,FLIPPED_CONDITION,0.03144292831420899,6,122,792,46,0,758,1230,1,3190,5,
GradientDescentStrategy,3589437511_129207_1_32,3589437511,0,1,204,FLIPPED_CONDITION,0.0031466960906982424,1,86,322,2,0,204,212,1,30,5,
GradientDescentStrategy,3307621814_361005_0_511,3307621814,2,3,680,FLIPPED_CONDITION,0.023128414154052736,11,18,164,1,10,680,1219,1,5160,5,
GradientDescentStrategy,1333064600_833007_1_40,1333064600,273,278,87,MAXIMUM_EXECUTION_TIME_REACHED,15.016921854019165,8,-,-,-,-,87,96,0,538,5,random
GradientDescentStrategy,3307679201_384186_0_40,3307679201,12,29,765,FLIPPED_CONDITION,0.059103536605834964,9,122,792,57,0,765,1237,1,3259,5,
GradientDescentStrategy,3307684877_833007_1_288,3307684877,2,3,38,FLIPPED_CONDITION,0.007601308822631836,2,122,792,17,0,38,740,1,14,5,
GradientDescentStrategy,3307644023_745063_1_32,3307644023,2,3,694,FLIPPED_CONDITION,0.0063663959503173825,5,18,164,35,0,694,704,1,2660,5,
GradientDescentStrategy,3307639139_384186_1_32,3307639139,2,3,719,FLIPPED_CONDITION,0.0072577476501464845,7,122,792,16,0,719,1191,1,2886,5,
GradientDescentStrategy,3307644023_477035_0_32,3307644023,60,114,765,FLIPPED_CONDITION,0.18796172142028808,9,18,164,35,0,765,1237,1,3259,5,
GradientDescentStrategy,3307621814_632775_0_255,3307621814,14,15,159,FLIPPED_CONDITION,0.025237035751342774,9,18,164,1,10,159,313,1,1260,5,
GradientDescentStrategy,3307621814_422722_0_511,3307621814,220,220,415,MAXIMUM_EXECUTION_TIME_REACHED,15.0077308177948,13,18,164,1,10,415,1068,0,4554,5,random
GradientDescentStrategy,3307644023_632775_1_32,3307644023,14,15,87,FLIPPED_CONDITION,0.023807573318481445,11,18,164,35,0,87,96,1,538,5,
GradientDescentStrategy,3307650128_962516_1_32,3307650128,18,19,856,FLIPPED_CONDITION,0.25440006256103515,17,122,792,48,0,856,1001,1,10812,5,
GradientDescentStrategy,3307701278_833007_0_34,3307701278,123,616,164,MAXIMUM_EXECUTION_TIME_REACHED,15.099727678298951,2,122,792,77,0,164,739,0,12,5,
GradientDescentStrategy,3307644023_601539_1_32,3307644023,2,3,765,FLIPPED_CONDITION,0.0074656009674072266,9,18,164,35,0,765,1237,1,3262,5,
GradientDescentStrategy,3408325754_129207_0_32,3408325754,0,3,199,FLIPPED_CONDITION,0.010061502456665039,1,86,322,2,0,199,208,1,25,5,fill_in_0
GradientDescentStrategy,3307644023_39078_1_32,3307644023,2,3,193,FLIPPED_CONDITION,0.007584095001220703,5,18,164,35,0,193,694,1,656,5,
GradientDescentStrategy,3307621814_879977_0_511,3307621814,188,188,197,MAXIMUM_EXECUTION_TIME_REACHED,15.020495748519897,7,18,164,1,10,197,1605,0,1162,5,random
GradientDescentStrategy,3307701278_384186_0_34,3307701278,321,1606,812,MAXIMUM_EXECUTION_TIME_REACHED,15.005406379699707,2,122,792,77,0,812,1293,0,12,5,
GradientDescentStrategy,1844666732_770989_0_40,1844666732,2,3,201,FLIPPED_CONDITION,0.02536611557006836,11,32,323,5,0,201,1645,1,1186,5,
GradientDescentStrategy,3307673624_384186_1_40,3307673624,309,342,766,MAXIMUM_EXECUTION_TIME_REACHED,15.00838499069214,13,122,792,2,0,766,1238,0,3278,5,random
GradientDescentStrategy,3307644023_387229_1_32,3307644023,14,15,87,FLIPPED_CONDITION,0.025260305404663085,11,18,164,35,0,87,96,1,538,5,
GradientDescentStrategy,3307649633_509569_0_34,3307649633,2,3,188,FLIPPED_CONDITION,0.018682098388671874,5,122,792,41,0,188,686,1,632,5,
GradientDescentStrategy,3307621814_799368_0_511,3307621814,164,164,415,MAXIMUM_EXECUTION_TIME_REACHED,15.020789670944215,13,18,164,1,10,415,1068,0,4554,5,arithmatic_1_1
GradientDescentStrategy,3307644023_394041_1_32,3307644023,14,15,449,FLIPPED_CONDITION,0.027332496643066407,15,18,164,35,0,449,973,1,5042,5,
GradientDescentStrategy,3307621814_879977_0_255,3307621814,2,3,755,FLIPPED_CONDITION,0.019356346130371092,7,18,164,1,10,755,1237,1,3178,5,
GradientDescentStrategy,3999420115_129207_1_32,3999420115,0,1,198,FLIPPED_CONDITION,0.004692888259887696,1,86,322,2,0,198,206,1,24,5,
GradientDescentStrategy,1844666732_45251_1_40,1844666732,818,818,292,MAXIMUM_EXECUTION_TIME_REACHED,15.140029859542846,14,32,323,5,0,292,1001,0,3107,5,random
GradientDescentStrategy,3307639139_962516_1_32,3307639139,14,15,403,FLIPPED_CONDITION,0.024278879165649414,13,122,792,16,0,403,927,1,4408,5,
GradientDescentStrategy,3307691543_129207_0_32,3307691543,281,9243,196,MAXIMUM_EXECUTION_TIME_REACHED,15.00059404373169,1,86,322,2,0,196,205,0,22,5,random
GradientDescentStrategy,3307664285_962516_0_34,3307664285,1375,6878,829,MAXIMUM_EXECUTION_TIME_REACHED,15.001014757156373,2,122,792,103,0,829,975,0,52,5,
GradientDescentStrategy,3307621814_201246_0_511,3307621814,174,174,197,MAXIMUM_EXECUTION_TIME_REACHED,15.00985689163208,7,18,164,1,10,197,1695,0,1162,5,random
GradientDescentStrategy,3307621814_1004785_2_255,3307621814,2,3,759,FLIPPED_CONDITION,0.02797079086303711,7,18,164,1,10,759,1242,1,3218,5,
GradientDescentStrategy,3478193082_45251_2_255,3478193082,16,17,351,FLIPPED_CONDITION,0.5044674873352051,14,32,323,8,6,351,1001,1,3720,5,
GradientDescentStrategy,3307621814_33753_0_255,3307621814,14,15,159,FLIPPED_CONDITION,0.024642229080200195,9,18,164,1,10,159,313,1,1260,5,
GradientDescentStrategy,1631463524_833007_0_288,1631463524,0,2,77,FLIPPED_CONDITION,0.0050450325012207035,1,-,-,-,-,77,86,1,1,5,
GradientDescentStrategy,3307621814_105787_0_255,3307621814,14,15,159,FLIPPED_CONDITION,0.022974777221679687,9,18,164,1,10,159,313,1,1260,5,
GradientDescentStrategy,3307644023_476309_1_32,3307644023,2,3,765,FLIPPED_CONDITION,0.005960941314697266,9,18,164,35,0,765,1237,1,3262,5,
GradientDescentStrategy,3307662668_833007_0_34,3307662668,6,7,307,FLIPPED_CONDITION,0.012731266021728516,13,122,792,49,0,307,314,1,4292,5,
GradientDescentStrategy,3307621814_957427_0_255,3307621814,2,3,684,FLIPPED_CONDITION,0.00568547248840332,3,18,164,1,10,684,703,1,2620,5,
GradientDescentStrategy,2455877265_251725_0_36,2455877265,0,36,208,FLIPPED_CONDITION,0.05219964981079102,1,34,175,13,0,208,209,1,1,5,random
GradientDescentStrategy,3307621814_249878_0_255,3307621814,14,15,439,FLIPPED_CONDITION,0.042168378829956055,13,18,164,1,10,439,972,1,4904,5,
GradientDescentStrategy,4243273349_557481_1_32,4243273349,0,1,53,FLIPPED_CONDITION,0.003389310836791992,1,49,288,11,0,53,279,1,4,5,
GradientDescentStrategy,1332978173_509569_1_288,1332978173,38,38,72,MAXIMUM_EXECUTION_TIME_REACHED,15.088962125778199,1,122,792,14,0,72,256,0,172,5,random
GradientDescentStrategy,3307644023_737729_1_288,3307644023,16,17,374,FLIPPED_CONDITION,0.10616755485534668,16,18,164,35,0,374,1002,1,4065,5,
