Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined,comment
LengthTaintStrategy,3491190842_589006_0_288,3491190842,0,0,2109,NOT_FLIPPED,7.128715515136719e-05,3,27,314,29,0,2109,2400,0,716,1,Wrong statement
LengthTaintStrategy,3219395073_705152_0_34,3219395073,0,0,293,NOT_FLIPPED,9.107589721679688e-05,0,165,1400,2,0,293,1074,0,0,1,Wrong statement
LengthTaintStrategy,3491158370_121264_0_36,3491158370,0,0,1884,NOT_FLIPPED,7.295608520507812e-05,2,40,367,4,0,1884,2390,0,13,1,Wrong statement
LengthTaintStrategy,474418768_226656_0_32771,474418768,2,3,351,NOT_FLIPPED,0.04080653190612793,0,77,773,22,0,351,1917,0,0,1,Not found
LengthTaintStrategy,1883547152_967053_0_36,1883547152,0,0,622,NOT_FLIPPED,3.147125244140625e-05,0,334,2206,5,0,622,1026,0,0,1,Wrong statement
LengthTaintStrategy,1883682881_257489_1_38,1883682881,0,0,2280,NOT_FLIPPED,5.5789947509765625e-05,1,-,-,-,-,2280,2381,0,259,1,Wrong statement
LengthTaintStrategy,3491195891_767732_0_288,3491195891,0,0,747,NOT_FLIPPED,9.250640869140625e-05,2,100,668,76,0,747,820,0,18,1,Wrong statement
LengthTaintStrategy,3219394776_794998_0_288,3219394776,0,0,218,NOT_FLIPPED,5.078315734863281e-05,1,74,809,3,0,218,954,0,10,1,Wrong statement
LengthTaintStrategy,3204730798_27448_0_32,3204730798,0,0,289,NOT_FLIPPED,4.4345855712890625e-05,4,165,1400,24,0,289,1095,0,216,1,Wrong statement
LengthTaintStrategy,1883630807_208561_0_288,1883630807,0,0,1866,NOT_FLIPPED,5.6743621826171875e-05,1,27,314,10,0,1866,1949,0,3,1,Wrong statement
LengthTaintStrategy,3219374448_403015_1_32,3219374448,0,0,351,NOT_FLIPPED,7.200241088867188e-05,1,37,433,6,0,351,1274,0,2,1,Wrong statement
LengthTaintStrategy,4218976553_114499_0_255,4218976553,0,0,403,NOT_FLIPPED,7.843971252441406e-05,1,77,773,6,4,403,1768,0,1,1,Wrong statement
LengthTaintStrategy,573364250_364331_1_288,573364250,0,0,427,NOT_FLIPPED,5.221366882324219e-05,1,-,-,-,-,427,1416,0,40,1,Wrong statement
LengthTaintStrategy,3831563352_538147_0_32771,3831563352,0,0,933,NOT_FLIPPED,0.00010919570922851562,0,6,78,3,0,933,1793,0,0,1,Not found
LengthTaintStrategy,2957875856_191669_1_32771,2957875856,2,3,32,NOT_FLIPPED,0.025587081909179688,0,19,206,6,0,32,802,0,0,1,Not found
LengthTaintStrategy,2071589212_646720_1_32,2071589212,0,0,356,NOT_FLIPPED,5.412101745605469e-05,2,9,98,4,0,356,1173,0,61,1,Wrong statement
LengthTaintStrategy,1883553587_572790_1_32771,1883553587,3,3,2120,NOT_FLIPPED,0.01535940170288086,0,334,2206,680,0,2120,2661,0,0,1,Not found
LengthTaintStrategy,1355704752_967053_0_36,1355704752,0,0,500,NOT_FLIPPED,4.1484832763671875e-05,0,-,-,-,-,500,1026,0,0,1,Wrong statement
LengthTaintStrategy,3491169392_501067_1_32771,3491169392,1,1,904,NOT_FLIPPED,0.024726390838623047,0,40,367,6,0,904,1011,0,0,1,Not found
LengthTaintStrategy,3294574700_626201_0_288,3294574700,0,0,1066,NOT_FLIPPED,0.015500307083129883,1,8,100,3,0,1066,1442,0,253,1,Wrong statement
LengthTaintStrategy,2957933375_578505_1_288,2957933375,0,0,21,NOT_FLIPPED,7.128715515136719e-05,1,73,631,5,0,21,713,0,1,1,Wrong statement
LengthTaintStrategy,3831557643_24577_0_32771,3831557643,2,2,2434,NOT_FLIPPED,0.017801523208618164,0,6,78,18,0,2434,3419,0,0,1,Not found
LengthTaintStrategy,3491188466_257489_1_288,3491188466,0,0,1976,NOT_FLIPPED,5.269050598144531e-05,3,100,668,14,0,1976,2344,0,556,1,Wrong statement
LengthTaintStrategy,1355704752_528566_1_36,1355704752,0,0,1543,NOT_FLIPPED,4.9114227294921875e-05,0,-,-,-,-,1543,2015,0,0,1,Wrong statement
LengthTaintStrategy,1883547647_967053_0_32771,1883547647,3,3,673,NOT_FLIPPED,0.015979290008544922,0,334,2206,5,0,673,866,0,0,1,Not found
LengthTaintStrategy,2957879981_1013869_1_36,2957879981,0,0,825,NOT_FLIPPED,5.841255187988281e-05,0,73,631,3,0,825,837,0,0,1,Wrong statement
LengthTaintStrategy,3219387681_27448_0_288,3219387681,0,0,275,NOT_FLIPPED,5.0067901611328125e-05,1,165,1400,14,0,275,1090,0,16,1,Wrong statement
LengthTaintStrategy,3491113061_984586_2_511,3491113061,0,0,2019,NOT_FLIPPED,8.034706115722656e-05,2,81,663,29,2,2019,2141,0,108,1,Wrong statement
LengthTaintStrategy,2957887736_191669_1_294,2957887736,0,0,24,NOT_FLIPPED,0.00010085105895996094,1,19,206,8,0,24,713,0,1,1,Wrong statement
LengthTaintStrategy,474408868_585886_0_255,474408868,0,0,409,NOT_FLIPPED,7.033348083496094e-05,1,77,773,4,2,409,1768,0,5,1,Wrong statement
LengthTaintStrategy,3491168303_411354_0_36,3491168303,0,0,2003,NOT_FLIPPED,5.3882598876953125e-05,2,40,367,5,0,2003,2141,0,520,1,Wrong statement
LengthTaintStrategy,3219364482_877584_1_288,3219364482,0,0,460,NOT_FLIPPED,3.981590270996094e-05,1,165,1400,10,0,460,1190,0,24,1,Wrong statement
LengthTaintStrategy,3219390123_27448_0_32771,3219390123,2,3,271,NOT_FLIPPED,0.16590571403503418,0,165,1400,31,0,271,1058,0,0,1,Not found
LengthTaintStrategy,3219383787_27448_0_288,3219383787,0,0,256,NOT_FLIPPED,6.866455078125e-05,1,165,1400,10,0,256,1171,0,52,1,Wrong statement
LengthTaintStrategy,3219364482_27448_1_288,3219364482,0,0,275,NOT_FLIPPED,3.838539123535156e-05,1,165,1400,10,0,275,1171,0,36,1,Wrong statement
LengthTaintStrategy,3491109332_621297_2_255,3491109332,0,0,266,NOT_FLIPPED,5.7697296142578125e-05,4,81,663,24,2,266,775,0,73,1,Wrong statement
LengthTaintStrategy,2904712598_230178_1_40,2904712598,0,0,2100,NOT_FLIPPED,4.363059997558594e-05,3,7,58,4,0,2100,2355,0,727,1,Wrong statement
LengthTaintStrategy,3491188268_257489_1_32771,3491188268,3,3,2026,NOT_FLIPPED,0.02781057357788086,0,100,668,11,0,2026,2387,0,0,1,Not found
LengthTaintStrategy,474422827_571639_0_32771,474422827,2,3,413,NOT_FLIPPED,0.036551475524902344,0,69,193,10,0,413,1796,0,0,1,Not found
LengthTaintStrategy,2957888627_578505_0_288,2957888627,0,0,102,NOT_FLIPPED,0.013801336288452148,0,73,631,5,0,102,1442,0,0,1,Wrong statement
LengthTaintStrategy,2071589212_79974_0_288,2071589212,0,0,1115,NOT_FLIPPED,5.793571472167969e-05,1,9,98,4,0,1115,2001,0,20,1,Wrong statement
LengthTaintStrategy,3491162495_245723_1_32771,3491162495,3,3,2415,NOT_FLIPPED,0.03704524040222168,0,334,2206,679,0,2415,2428,0,0,1,Not found
LengthTaintStrategy,1883486069_245723_0_288,1883486069,0,0,2806,NOT_FLIPPED,7.557868957519531e-05,1,334,2206,9,0,2806,2883,0,28,1,Wrong statement
LengthTaintStrategy,474408868_585886_0_511,474408868,0,0,344,NOT_FLIPPED,0.00015401840209960938,1,77,773,4,2,344,1615,0,15,1,Wrong statement
LengthTaintStrategy,3219390123_160617_1_34,3219390123,0,0,377,NOT_FLIPPED,6.079673767089844e-05,4,165,1400,31,0,377,1326,0,184,1,Wrong statement
LengthTaintStrategy,4219001501_161740_2_511,4219001501,0,0,128,NOT_FLIPPED,5.602836608886719e-05,1,69,193,16,12,128,1095,0,9,1,Wrong statement
LengthTaintStrategy,3219378936_652833_0_32770,3219378936,0,0,319,NOT_FLIPPED,5.745887756347656e-05,11,65,650,2,0,319,1171,0,22,1,Wrong statement
LengthTaintStrategy,170067695_990946_0_288,170067695,0,0,1248,NOT_FLIPPED,6.0558319091796875e-05,1,88,735,9,0,1248,1489,0,10,1,Wrong statement
LengthTaintStrategy,3219358542_941515_0_32771,3219358542,2,3,291,NOT_FLIPPED,0.04156923294067383,0,32,383,31,0,291,1074,0,0,1,Not found
LengthTaintStrategy,3831574143_321527_1_294,3831574143,0,0,905,NOT_FLIPPED,4.0531158447265625e-05,1,8,65,4,0,905,1569,0,17,1,Wrong statement
LengthTaintStrategy,3831574143_281139_0_294,3831574143,0,0,2470,NOT_FLIPPED,6.4849853515625e-05,1,8,65,4,0,2470,3575,0,42,1,Wrong statement
LengthTaintStrategy,2904712598_230178_0_40,2904712598,0,0,2805,NOT_FLIPPED,5.7697296142578125e-05,3,7,58,4,0,2805,2954,0,78,1,Wrong statement
LengthTaintStrategy,3219350358_27448_0_511,3219350358,0,0,305,NOT_FLIPPED,4.76837158203125e-05,1,165,1400,14,3,305,1058,0,24,1,Wrong statement
LengthTaintStrategy,3491136689_984586_0_288,3491136689,0,0,2175,NOT_FLIPPED,7.82012939453125e-05,1,81,663,29,0,2175,2214,0,31,1,Wrong statement
LengthTaintStrategy,3491113061_984586_0_255,3491113061,0,0,2930,NOT_FLIPPED,7.081031799316406e-05,1,81,663,29,2,2930,3166,0,2,1,Wrong statement
LengthTaintStrategy,2919970699_990946_0_288,2919970699,0,0,1181,NOT_FLIPPED,6.246566772460938e-05,1,88,735,8,0,1181,1210,0,18,1,Wrong statement
LengthTaintStrategy,3219395073_160617_1_32771,3219395073,2,3,274,NOT_FLIPPED,0.01566934585571289,0,165,1400,2,0,274,1291,0,0,1,Not found
LengthTaintStrategy,3219364449_27448_0_34,3219364449,0,0,283,NOT_FLIPPED,6.508827209472656e-05,4,165,1400,25,0,283,1145,0,188,1,Wrong statement
LengthTaintStrategy,474418570_585886_0_32,474418570,0,0,54,NOT_FLIPPED,4.458427429199219e-05,1,77,773,18,0,54,773,0,6,1,Wrong statement
LengthTaintStrategy,3491190842_42987_1_288,3491190842,0,0,732,NOT_FLIPPED,7.605552673339844e-05,1,27,314,29,0,732,1569,0,120,1,Wrong statement
LengthTaintStrategy,3831543321_321527_1_36,3831543321,0,0,613,NOT_FLIPPED,3.314018249511719e-05,0,8,65,2,0,613,1077,0,0,1,Wrong statement
LengthTaintStrategy,4269746938_585886_0_32771,4269746938,2,3,47,NOT_FLIPPED,0.024175405502319336,0,77,773,15,0,47,690,0,0,1,Not found
LengthTaintStrategy,474415798_161740_0_32771,474415798,2,3,169,NOT_FLIPPED,0.02651214599609375,0,69,193,14,0,169,978,0,0,1,Not found
LengthTaintStrategy,474406954_571639_0_255,474406954,0,0,442,NOT_FLIPPED,5.7697296142578125e-05,1,69,193,15,3,442,1768,0,4,1,Wrong statement
LengthTaintStrategy,3491162726_245723_0_32771,3491162726,2,2,2635,NOT_FLIPPED,0.051296234130859375,0,334,2206,679,0,2635,2716,0,0,1,Not found
LengthTaintStrategy,2957918921_578505_0_32,2957918921,0,0,59,NOT_FLIPPED,5.698204040527344e-05,2,73,631,12,0,59,1483,0,6,1,Wrong statement
LengthTaintStrategy,3491162495_528566_0_34,3491162495,0,0,1985,NOT_FLIPPED,4.458427429199219e-05,2,334,2206,679,0,1985,2381,0,454,1,Wrong statement
LengthTaintStrategy,4269637048_114499_2_255,4269637048,0,0,322,NOT_FLIPPED,6.771087646484375e-05,1,77,773,6,4,322,1883,0,4,1,Wrong statement
LengthTaintStrategy,2244137588_245723_1_32771,2244137588,3,3,1894,NOT_FLIPPED,0.025223731994628906,0,-,-,-,-,1894,2259,0,0,1,Not found
LengthTaintStrategy,1883552894_245723_0_288,1883552894,0,0,1992,NOT_FLIPPED,5.6743621826171875e-05,2,334,2206,679,0,1992,2381,0,466,1,Wrong statement
LengthTaintStrategy,2071568818_949944_1_32,2071568818,0,0,285,NOT_FLIPPED,6.794929504394531e-05,4,9,98,5,0,285,1203,0,155,1,Wrong statement
LengthTaintStrategy,2957888627_1013869_0_288,2957888627,0,0,1034,NOT_FLIPPED,2.86102294921875e-05,0,73,631,5,0,1034,1061,0,0,1,Wrong statement
LengthTaintStrategy,3491166422_501067_0_288,3491166422,0,0,902,NOT_FLIPPED,4.7206878662109375e-05,2,40,367,9,0,902,1001,0,43,1,Wrong statement
LengthTaintStrategy,2957878991_578505_1_288,2957878991,0,0,34,NOT_FLIPPED,5.7220458984375e-05,1,73,631,4,0,34,1026,0,12,1,Wrong statement
LengthTaintStrategy,3831578004_1001630_0_32771,3831578004,2,2,2511,NOT_FLIPPED,0.037119150161743164,0,8,65,11,0,2511,3459,0,0,1,Not found
LengthTaintStrategy,568637710_324723_1_288,568637710,0,0,220,NOT_FLIPPED,5.14984130859375e-05,1,-,-,-,-,220,1058,0,6,1,Wrong statement
LengthTaintStrategy,3491189852_903695_1_36,3491189852,0,0,2104,NOT_FLIPPED,3.838539123535156e-05,2,100,668,75,0,2104,2141,0,37,1,Wrong statement
LengthTaintStrategy,354528148_27448_1_288,354528148,0,0,300,NOT_FLIPPED,4.863739013671875e-05,1,165,1400,1,0,300,1164,0,20,1,Wrong statement
LengthTaintStrategy,3831542166_798407_1_36,3831542166,0,0,1050,NOT_FLIPPED,5.7697296142578125e-05,0,7,58,2,0,1050,1919,0,0,1,Wrong statement
LengthTaintStrategy,481493111_300212_1_38,481493111,0,0,118,NOT_FLIPPED,5.316734313964844e-05,1,19,196,11,0,118,502,0,2,1,Wrong statement
LengthTaintStrategy,3219364185_483025_1_288,3219364185,0,0,522,NOT_FLIPPED,5.793571472167969e-05,1,165,1400,10,0,522,1414,0,24,1,Wrong statement
LengthTaintStrategy,2957881268_1013869_1_32771,2957881268,0,1,751,FLIPPED_CONDITION,0.06616878509521484,0,73,631,3,0,751,770,1,0,1,
LengthTaintStrategy,474428635_585886_1_288,474428635,0,0,311,NOT_FLIPPED,5.7697296142578125e-05,1,77,773,23,0,311,1512,0,9,1,Wrong statement
LengthTaintStrategy,3219374580_705152_0_32770,3219374580,0,0,300,NOT_FLIPPED,6.508827209472656e-05,1,165,1400,3,0,300,1180,0,5,1,Wrong statement
LengthTaintStrategy,3023788345_300212_1_288,3023788345,0,0,242,NOT_FLIPPED,7.2479248046875e-05,1,19,196,11,0,242,1509,0,1,1,Wrong statement
LengthTaintStrategy,3491206451_257489_0_40,3491206451,0,0,2728,NOT_FLIPPED,6.556510925292969e-05,1,100,668,75,0,2728,2935,0,7,1,Wrong statement
LengthTaintStrategy,1883561309_501067_1_36,1883561309,0,0,936,NOT_FLIPPED,6.341934204101562e-05,1,40,367,9,0,936,1011,0,102,1,Wrong statement
LengthTaintStrategy,628385639_877584_0_32,628385639,0,0,403,NOT_FLIPPED,3.600120544433594e-05,6,165,1400,24,0,403,1233,0,344,1,Wrong statement
LengthTaintStrategy,1641146408_711506_1_38,1641146408,0,0,89,NOT_FLIPPED,6.67572021484375e-05,0,24,216,3,0,89,1077,0,0,1,Wrong statement
LengthTaintStrategy,1750964524_220741_0_288,1750964524,0,0,204,NOT_FLIPPED,5.53131103515625e-05,0,5,38,3,0,204,254,0,0,1,Wrong statement
LengthTaintStrategy,3219388407_324723_0_32771,3219388407,0,2,224,NOT_FLIPPED,0.03535342216491699,0,32,383,12,0,224,1058,0,0,1,Not found
LengthTaintStrategy,474421177_114499_0_32,474421177,0,0,81,NOT_FLIPPED,4.267692565917969e-05,1,77,773,24,0,81,947,0,2,1,Wrong statement
LengthTaintStrategy,3219365868_705152_0_288,3219365868,0,0,298,NOT_FLIPPED,5.1021575927734375e-05,1,165,1400,10,0,298,1180,0,60,1,Wrong statement
LengthTaintStrategy,3491163980_245723_1_32771,3491163980,3,3,2394,NOT_FLIPPED,0.03078770637512207,0,334,2206,679,0,2394,2471,0,0,1,Not found
LengthTaintStrategy,1919739159_369537_0_32,1919739159,0,0,423,NOT_FLIPPED,6.580352783203125e-05,3,9,98,8,0,423,1238,0,97,1,Wrong statement
LengthTaintStrategy,3219369762_705152_0_32770,3219369762,0,0,296,NOT_FLIPPED,6.651878356933594e-05,1,165,1400,3,0,296,1180,0,3,1,Wrong statement
LengthTaintStrategy,1919739159_531965_1_32,1919739159,0,0,396,NOT_FLIPPED,5.5789947509765625e-05,6,9,98,8,0,396,1127,0,1336,1,Wrong statement
LengthTaintStrategy,3219387021_260132_1_289,3219387021,0,0,224,NOT_FLIPPED,4.6253204345703125e-05,0,124,1489,1,0,224,1123,0,0,1,Wrong statement
LengthTaintStrategy,3219390123_767489_1_32771,3219390123,2,3,408,NOT_FLIPPED,0.019140005111694336,0,165,1400,31,0,408,1216,0,0,1,Not found
LengthTaintStrategy,3219403389_386078_0_32771,3219403389,2,3,397,NOT_FLIPPED,0.02866840362548828,0,74,809,32,0,397,1265,0,0,1,Not found
LengthTaintStrategy,3219367485_877584_1_32,3219367485,0,0,332,NOT_FLIPPED,4.38690185546875e-05,1,165,1400,10,0,332,1174,0,4,1,Wrong statement
LengthTaintStrategy,2957878958_578505_1_36,2957878958,0,0,35,NOT_FLIPPED,6.580352783203125e-05,0,73,631,5,0,35,502,0,0,1,Wrong statement
LengthTaintStrategy,3219401244_877584_1_288,3219401244,0,0,333,NOT_FLIPPED,3.695487976074219e-05,1,165,1400,14,0,333,1151,0,8,1,Wrong statement
LengthTaintStrategy,3831574143_603237_1_294,3831574143,0,0,992,NOT_FLIPPED,6.771087646484375e-05,1,8,65,4,0,992,2021,0,14,1,Wrong statement
LengthTaintStrategy,3219432099_794998_0_32771,3219432099,0,0,237,NOT_FLIPPED,6.914138793945312e-05,0,74,809,12,0,237,1342,0,0,1,Not found
LengthTaintStrategy,1883682881_903695_0_38,1883682881,0,0,1864,NOT_FLIPPED,7.534027099609375e-05,1,-,-,-,-,1864,1880,0,8,1,Wrong statement
LengthTaintStrategy,3491187509_444578_0_33,3491187509,0,0,2963,NOT_FLIPPED,5.125999450683594e-05,1,100,668,75,0,2963,2977,0,4,1,Wrong statement
LengthTaintStrategy,3219374580_767489_0_32770,3219374580,0,0,423,NOT_FLIPPED,7.987022399902344e-05,3,165,1400,3,0,423,1294,0,12,1,Wrong statement
LengthTaintStrategy,3727944649_877584_1_288,3727944649,0,0,336,NOT_FLIPPED,0.00016427040100097656,1,165,1400,1,0,336,1152,0,10,1,Wrong statement
LengthTaintStrategy,3831545334_793617_0_34,3831545334,0,0,978,NOT_FLIPPED,4.601478576660156e-05,12,8,65,11,0,978,1947,0,175,1,Wrong statement
LengthTaintStrategy,474424180_611427_1_288,474424180,0,0,341,NOT_FLIPPED,5.555152893066406e-05,1,6,71,10,0,341,1643,0,8,1,Wrong statement
LengthTaintStrategy,3219358542_941515_1_32771,3219358542,1,3,278,NOT_FLIPPED,0.02389240264892578,0,32,383,31,0,278,1074,0,0,1,Not found
LengthTaintStrategy,3219428865_260132_0_32771,3219428865,0,2,406,NOT_FLIPPED,0.04743051528930664,0,124,1489,24,0,406,1123,0,0,1,Not found
LengthTaintStrategy,3219371610_705152_0_32770,3219371610,0,0,292,NOT_FLIPPED,6.628036499023438e-05,1,165,1400,3,0,292,1180,0,2,1,Wrong statement
LengthTaintStrategy,474423421_585886_1_36,474423421,0,0,316,NOT_FLIPPED,5.364418029785156e-05,0,77,773,25,0,316,1512,0,0,1,Wrong statement
LengthTaintStrategy,3219359961_767489_1_32,3219359961,0,0,417,NOT_FLIPPED,5.14984130859375e-05,3,165,1400,25,0,417,1236,0,100,1,Wrong statement
LengthTaintStrategy,1883561309_14881_0_36,1883561309,0,0,652,NOT_FLIPPED,3.647804260253906e-05,0,40,367,9,0,652,1423,0,0,1,Wrong statement
LengthTaintStrategy,1068098465_941352_1_34,1068098465,0,0,214,NOT_FLIPPED,3.600120544433594e-05,1,79,964,10,0,214,948,0,4,1,Wrong statement
LengthTaintStrategy,474422827_571639_0_40,474422827,0,0,412,NOT_FLIPPED,6.532669067382812e-05,0,69,193,10,0,412,1796,0,0,1,Wrong statement
LengthTaintStrategy,3491187806_955271_0_32,3491187806,0,0,264,NOT_FLIPPED,0.00016760826110839844,4,100,668,75,0,264,775,0,65,1,Wrong statement
LengthTaintStrategy,4067984078_585886_0_36,4067984078,0,0,67,NOT_FLIPPED,5.9604644775390625e-05,0,77,773,5,0,67,785,0,0,1,Wrong statement
LengthTaintStrategy,3831551769_321527_1_288,3831551769,0,0,844,NOT_FLIPPED,6.747245788574219e-05,1,8,65,5,0,844,1267,0,30,1,Wrong statement
LengthTaintStrategy,3219365109_705152_0_288,3219365109,0,0,294,NOT_FLIPPED,6.651878356933594e-05,1,165,1400,10,0,294,1180,0,52,1,Wrong statement
LengthTaintStrategy,3831552132_771538_1_288,3831552132,0,0,2217,NOT_FLIPPED,8.988380432128906e-05,3,23,198,23,0,2217,2678,0,931,1,Wrong statement
LengthTaintStrategy,3219423057_1037452_0_32771,3219423057,0,0,473,NOT_FLIPPED,0.015712738037109375,0,124,1489,12,0,473,1442,0,0,1,Not found
LengthTaintStrategy,2071586968_986193_1_288,2071586968,0,0,437,NOT_FLIPPED,5.221366882324219e-05,1,9,98,2,0,437,1256,0,24,1,Wrong statement
LengthTaintStrategy,3831543321_793617_1_32771,3831543321,2,2,939,NOT_FLIPPED,0.01790761947631836,0,8,65,2,0,939,1793,0,0,1,Not found
LengthTaintStrategy,1423215121_571639_2_511,1423215121,0,0,422,NOT_FLIPPED,6.4849853515625e-05,1,69,193,16,12,422,1810,0,8,1,Wrong statement
LengthTaintStrategy,3012117234_128810_0_34,3012117234,0,0,358,NOT_FLIPPED,5.340576171875e-05,1,69,193,18,0,358,1833,0,1,1,Wrong statement
LengthTaintStrategy,3831542430_776199_1_36,3831542430,0,0,969,NOT_FLIPPED,5.7697296142578125e-05,0,7,58,2,0,969,1897,0,0,1,Wrong statement
LengthTaintStrategy,1423250167_571639_1_36,1423250167,0,0,324,NOT_FLIPPED,5.435943603515625e-05,0,69,193,14,0,324,1668,0,0,1,Wrong statement
LengthTaintStrategy,3219369003_142104_0_288,3219369003,0,0,422,NOT_FLIPPED,9.393692016601562e-05,1,65,650,1,0,422,1258,0,56,1,Wrong statement
LengthTaintStrategy,3491163980_528566_0_34,3491163980,0,0,1569,NOT_FLIPPED,5.841255187988281e-05,2,334,2206,679,0,1569,2381,0,24,1,Wrong statement
LengthTaintStrategy,3219392730_27448_0_32,3219392730,0,0,287,NOT_FLIPPED,9.083747863769531e-05,4,165,1400,24,0,287,1095,0,184,1,Wrong statement
LengthTaintStrategy,3219358905_483025_1_32,3219358905,0,0,551,NOT_FLIPPED,0.016943693161010742,1,165,1400,10,0,551,1442,0,4,1,Wrong statement
LengthTaintStrategy,2071589212_949944_1_32,2071589212,0,0,285,NOT_FLIPPED,5.269050598144531e-05,4,9,98,4,0,285,1195,0,155,1,Wrong statement
LengthTaintStrategy,3831548535_51071_0_288,3831548535,0,0,2228,NOT_FLIPPED,6.937980651855469e-05,3,23,198,7,0,2228,2643,0,949,1,Wrong statement
LengthTaintStrategy,3219376824_27448_1_36,3219376824,0,0,284,NOT_FLIPPED,6.771087646484375e-05,4,165,1400,24,0,284,1087,0,224,1,Wrong statement
LengthTaintStrategy,3491153288_869568_0_34,3491153288,0,0,1950,NOT_FLIPPED,4.8160552978515625e-05,0,55,248,78,0,1950,2381,0,0,1,Wrong statement
LengthTaintStrategy,3491113061_621297_2_32771,3491113061,0,1,997,FLIPPED_CONDITION,0.04361677169799805,0,81,663,29,2,997,998,1,0,1,
LengthTaintStrategy,2957908625_191669_0_288,2957908625,0,0,42,NOT_FLIPPED,7.128715515136719e-05,1,19,206,9,0,42,1049,0,2,1,Wrong statement
LengthTaintStrategy,474443881_114499_1_288,474443881,0,0,335,NOT_FLIPPED,5.173683166503906e-05,1,77,773,23,0,335,1618,0,10,1,Wrong statement
LengthTaintStrategy,3219365868_160617_0_32,3219365868,0,0,362,NOT_FLIPPED,5.9604644775390625e-05,1,165,1400,10,0,362,1325,0,56,1,Wrong statement
LengthTaintStrategy,1068275576_794998_1_32771,1068275576,0,2,367,NOT_FLIPPED,0.0774695873260498,0,74,809,47,0,367,1322,0,0,1,Not found
LengthTaintStrategy,3491158370_759116_0_36,3491158370,0,0,110,NOT_FLIPPED,5.340576171875e-05,0,40,367,4,0,110,775,0,0,1,Wrong statement
LengthTaintStrategy,1750977328_561242_0_40,1750977328,0,0,158,NOT_FLIPPED,6.365776062011719e-05,1,25,277,5,0,158,194,0,12,1,Wrong statement
LengthTaintStrategy,1355702673_967053_0_32771,1355702673,2,2,445,NOT_FLIPPED,0.018587827682495117,0,334,2206,3,0,445,1243,0,0,1,Not found
LengthTaintStrategy,3219365076_767489_0_36,3219365076,0,0,452,NOT_FLIPPED,4.863739013671875e-05,5,165,1400,23,0,452,1266,0,264,1,Wrong statement
LengthTaintStrategy,3831574143_834770_0_294,3831574143,0,0,2186,NOT_FLIPPED,5.078315734863281e-05,3,8,65,4,0,2186,2652,0,859,1,Wrong statement
LengthTaintStrategy,1355702673_528566_0_32771,1355702673,2,2,1786,NOT_FLIPPED,0.015038490295410156,0,334,2206,3,0,1786,2716,0,0,1,Not found
LengthTaintStrategy,3219373062_877584_2_255,3219373062,0,0,350,NOT_FLIPPED,8.392333984375e-05,1,165,1400,10,4,350,1174,0,12,1,Wrong statement
LengthTaintStrategy,2904712598_982388_0_40,2904712598,0,0,636,NOT_FLIPPED,7.081031799316406e-05,1,7,58,4,0,636,1160,0,12,1,Wrong statement
LengthTaintStrategy,2957875856_161896_0_36,2957875856,0,0,1053,NOT_FLIPPED,5.7220458984375e-05,0,19,206,6,0,1053,1337,0,0,1,Wrong statement
LengthTaintStrategy,1883561309_453402_1_32771,1883561309,2,2,1794,NOT_FLIPPED,0.023494958877563477,0,40,367,9,0,1794,2716,0,0,1,Not found
LengthTaintStrategy,3491188268_767732_0_34,3491188268,0,0,933,NOT_FLIPPED,4.673004150390625e-05,0,100,668,11,0,933,1541,0,0,1,Wrong statement
LengthTaintStrategy,3881454955_382175_1_36,3881454955,0,0,1426,NOT_FLIPPED,0.016953706741333008,2,-,-,-,-,1426,1442,0,24,1,Wrong statement
LengthTaintStrategy,3294620306_549252_0_32,3294620306,0,0,362,NOT_FLIPPED,5.817413330078125e-05,1,7,88,4,0,362,1321,0,1,1,Wrong statement
LengthTaintStrategy,3831545334_115332_1_34,3831545334,0,0,950,NOT_FLIPPED,4.029273986816406e-05,2,8,65,11,0,950,1835,0,57,1,Wrong statement
LengthTaintStrategy,3611357393_967053_1_34,3611357393,0,0,829,NOT_FLIPPED,3.4332275390625e-05,1,-,-,-,-,829,1077,0,11,1,Wrong statement
LengthTaintStrategy,1023968228_403015_0_32,1023968228,0,0,343,NOT_FLIPPED,6.532669067382812e-05,1,-,-,-,-,343,1268,0,1,1,Wrong statement
LengthTaintStrategy,3219373491_941352_0_33,3219373491,0,0,209,NOT_FLIPPED,6.937980651855469e-05,1,79,964,5,0,209,952,0,5,1,Wrong statement
LengthTaintStrategy,474417415_585886_1_288,474417415,0,0,48,NOT_FLIPPED,6.532669067382812e-05,0,77,773,17,0,48,690,0,0,1,Wrong statement
LengthTaintStrategy,3219382170_794998_0_32,3219382170,0,0,322,NOT_FLIPPED,5.316734313964844e-05,3,74,809,7,0,322,1195,0,50,1,Wrong statement
LengthTaintStrategy,3072773410_877584_0_32,3072773410,0,0,378,NOT_FLIPPED,5.817413330078125e-05,4,165,1400,24,0,378,1209,0,180,1,Wrong statement
LengthTaintStrategy,3219369135_967624_0_34,3219369135,0,0,602,NOT_FLIPPED,5.030632019042969e-05,1,65,650,1,0,602,1469,0,32,1,Wrong statement
LengthTaintStrategy,3831553518_145096_1_36,3831553518,0,0,1056,NOT_FLIPPED,0.00010347366333007812,1,8,65,8,0,1056,1919,0,16,1,Wrong statement
