Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined
ConcolicStrategy,3229184935_487575_1_32,3229184935,28,31,188,NOT_FLIPPED,0.9639606475830078,0,3,36,9,0,188,238,0,0,1
ConcolicStrategy,1903850337_441853_1_40,1903850337,0,1,141,FLIPPED_CONDITION,0.023447513580322266,1,37,512,3,0,141,142,1,1,1
ConcolicStrategy,1903834101_1037775_1_288,1903834101,1,2,142,FLIPPED_CONDITION,0.3593134880065918,1,37,512,21,0,142,235,1,2,1
ConcolicStrategy,611337383_520974_1_32,611337383,19,20,125,NOT_FLIPPED,0.09351706504821777,0,-,-,-,-,125,136,0,0,1
ConcolicStrategy,1903821528_1037775_0_32,1903821528,19,24,137,NOT_FLIPPED,0.4335036277770996,0,37,512,26,0,137,143,0,0,1
ConcolicStrategy,1903854462_582185_1_34,1903854462,0,1,132,FLIPPED_CONDITION,0.05039095878601074,1,246,2690,17,0,132,133,1,1,1
ConcolicStrategy,1903848126_96084_1_32,1903848126,0,1,139,FLIPPED_CONDITION,0.023910045623779297,2,37,512,3,0,139,140,1,2,1
ConcolicStrategy,4098456377_582185_0_34,4098456377,12,12,143,NOT_FLIPPED,0.475583553314209,1,14,156,1,0,143,235,0,3,1
ConcolicStrategy,1903843143_726465_1_32,1903843143,23,38,132,NOT_FLIPPED,13.918237924575806,0,14,206,17,0,132,204,0,0,1
ConcolicStrategy,1903877529_441853_1_32,1903877529,0,1,140,FLIPPED_CONDITION,0.023473739624023438,2,37,512,3,0,140,141,1,2,1
ConcolicStrategy,1903821363_1037775_0_32771,1903821363,19,21,124,NOT_FLIPPED,0.47945690155029297,0,37,512,5,0,124,139,0,0,1
ConcolicStrategy,1903829217_582185_0_32771,1903829217,20,22,131,NOT_FLIPPED,0.29613256454467773,0,246,2690,18,0,131,133,0,0,1
ConcolicStrategy,1903842252_582185_0_288,1903842252,0,1,128,FLIPPED_CONDITION,0.02596902847290039,2,246,2690,40,0,128,129,1,4,1
ConcolicStrategy,3786813068_582185_0_32771,3786813068,20,21,131,NOT_FLIPPED,0.15115904808044434,0,-,-,-,-,131,136,0,0,1
ConcolicStrategy,1903821528_441853_0_32771,1903821528,19,24,138,NOT_FLIPPED,0.36880946159362793,0,37,512,26,0,138,143,0,0,1
ConcolicStrategy,1903821363_520974_1_32771,1903821363,19,20,124,NOT_FLIPPED,0.09100174903869629,0,37,512,5,0,124,133,0,0,1
ConcolicStrategy,1903842219_582185_1_34,1903842219,0,1,127,FLIPPED_CONDITION,0.13472652435302734,2,246,2690,14,0,127,133,1,2,1
ConcolicStrategy,1903850337_520974_0_40,1903850337,0,1,141,FLIPPED_CONDITION,0.09328770637512207,1,37,512,3,0,141,143,1,1,1
ConcolicStrategy,1903821429_1037775_1_32,1903821429,19,21,127,NOT_FLIPPED,0.08962130546569824,0,37,512,11,0,127,136,0,0,1
ConcolicStrategy,1097652389_966829_1_38,1097652389,2,4,155,FLIPPED_CONDITION,13.213805198669434,2,4,39,8,0,155,204,1,10,1
ConcolicStrategy,1903834101_520974_0_288,1903834101,0,1,138,FLIPPED_CONDITION,0.07592916488647461,2,37,512,21,0,138,139,1,2,1
ConcolicStrategy,1416571440_582185_1_34,1416571440,0,1,127,FLIPPED_CONDITION,0.07818293571472168,2,246,2690,14,0,127,131,1,2,1
ConcolicStrategy,1903848126_520974_0_32,1903848126,0,0,137,NOT_FLIPPED,0.046450138092041016,1,37,512,3,0,137,139,0,1,1
ConcolicStrategy,1903833243_582185_0_32771,1903833243,20,22,129,NOT_FLIPPED,0.27809715270996094,0,246,2690,31,0,129,131,0,0,1
ConcolicStrategy,1416564213_582185_0_38,1416564213,2,4,169,FLIPPED_CONDITION,0.04349327087402344,2,246,2690,38,0,169,171,1,6,1
ConcolicStrategy,1903821528_930920_0_32771,1903821528,19,24,138,NOT_FLIPPED,0.39759278297424316,0,37,512,26,0,138,143,0,0,1
ConcolicStrategy,4204124642_726465_1_34,4204124642,0,6,127,FLIPPED_CONDITION,13.037961959838867,2,18,138,14,0,127,184,1,2,1
ConcolicStrategy,1903845618_539393_1_32771,1903845618,26,29,185,NOT_FLIPPED,0.7610249519348145,0,6,78,5,0,185,220,0,0,1
ConcolicStrategy,1416608961_539393_0_288,1416608961,0,1,60,FLIPPED_CONDITION,0.12732410430908203,1,12,153,20,0,60,89,1,1,1
ConcolicStrategy,1903848126_520974_1_32,1903848126,0,1,139,FLIPPED_CONDITION,0.022614002227783203,2,37,512,3,0,139,140,1,2,1
ConcolicStrategy,1903869675_582185_0_40,1903869675,0,1,163,FLIPPED_CONDITION,0.08481621742248535,2,246,2690,39,0,163,219,1,4,1
ConcolicStrategy,1903845816_582185_0_32,1903845816,0,1,127,FLIPPED_CONDITION,0.035379886627197266,2,246,2690,14,0,127,128,1,2,1
ConcolicStrategy,3229184935_286295_1_32771,3229184935,23,38,137,NOT_FLIPPED,13.94426441192627,0,3,36,9,0,137,204,0,0,1
ConcolicStrategy,3070242125_582185_2_511,3070242125,0,1,134,FLIPPED_CONDITION,0.04617571830749512,2,-,-,-,-,134,156,1,6,1
ConcolicStrategy,1903821363_441853_0_32,1903821363,19,21,123,NOT_FLIPPED,0.5288441181182861,0,37,512,5,0,123,139,0,0,1
ConcolicStrategy,618698825_582185_0_32,618698825,28,37,143,NOT_FLIPPED,0.16413354873657227,0,-,-,-,-,143,155,0,0,1
ConcolicStrategy,1903825323_1037775_0_32,1903825323,34,49,151,NOT_FLIPPED,0.6835579872131348,0,37,512,39,0,151,239,0,0,1
ConcolicStrategy,3229184935_621290_1_32771,3229184935,22,26,172,NOT_FLIPPED,6.280427694320679,0,3,36,9,0,172,189,0,0,1
ConcolicStrategy,1903821528_441853_1_32771,1903821528,19,23,138,NOT_FLIPPED,0.08965873718261719,0,37,512,26,0,138,144,0,0,1
ConcolicStrategy,1903848159_582185_0_40,1903848159,0,1,133,FLIPPED_CONDITION,0.16483521461486816,2,246,2690,28,0,133,173,1,4,1
ConcolicStrategy,1903825224_1037775_0_32771,1903825224,34,49,150,NOT_FLIPPED,0.7768821716308594,0,37,512,39,0,150,239,0,0,1
ConcolicStrategy,1903821429_1037775_0_32771,1903821429,19,21,128,NOT_FLIPPED,0.49523234367370605,0,37,512,11,0,128,139,0,0,1
ConcolicStrategy,1903830900_582185_1_32771,1903830900,22,28,185,NOT_FLIPPED,0.15917301177978516,0,246,2690,5,0,185,190,0,0,1
ConcolicStrategy,4158871574_582185_1_32771,4158871574,22,28,185,NOT_FLIPPED,0.1539602279663086,0,246,2690,6,0,185,188,0,0,1
ConcolicStrategy,611337383_1037775_1_32771,611337383,19,20,126,NOT_FLIPPED,0.08868885040283203,0,-,-,-,-,126,136,0,0,1
ConcolicStrategy,1834300834_441853_0_32771,1834300834,19,24,136,NOT_FLIPPED,0.41302990913391113,0,-,-,-,-,136,143,0,0,1
ConcolicStrategy,1903821363_520974_0_32771,1903821363,19,21,124,NOT_FLIPPED,0.4632711410522461,0,37,512,5,0,124,139,0,0,1
ConcolicStrategy,1903852185_1037775_0_38,1903852185,0,1,178,FLIPPED_CONDITION,0.12391996383666992,1,37,512,13,0,178,241,1,4,1
ConcolicStrategy,1903821528_441853_0_32,1903821528,19,24,137,NOT_FLIPPED,0.358992338180542,0,37,512,26,0,137,143,0,0,1
ConcolicStrategy,611337383_520974_0_32771,611337383,19,21,126,NOT_FLIPPED,0.4515109062194824,0,-,-,-,-,126,139,0,0,1
ConcolicStrategy,4022439335_726465_0_38,4022439335,2,3,133,FLIPPED_CONDITION,0.034647226333618164,2,18,138,17,0,133,138,1,6,1
ConcolicStrategy,1903821429_520974_0_32,1903821429,19,21,127,NOT_FLIPPED,0.4477040767669678,0,37,512,11,0,127,139,0,0,1
ConcolicStrategy,1903821462_930920_0_32,1903821462,19,21,129,NOT_FLIPPED,0.5451793670654297,0,37,512,14,0,129,139,0,0,1
ConcolicStrategy,1416552135_1037775_1_40,1416552135,12,12,153,NOT_FLIPPED,0.5701897144317627,1,37,512,5,0,153,235,0,7,1
ConcolicStrategy,1903821429_520974_0_32771,1903821429,19,21,128,NOT_FLIPPED,0.4915609359741211,0,37,512,11,0,128,139,0,0,1
ConcolicStrategy,1903848126_930920_0_32,1903848126,0,0,137,NOT_FLIPPED,0.0439605712890625,1,37,512,3,0,137,139,0,1,1
ConcolicStrategy,1903829217_582185_0_32,1903829217,20,22,130,NOT_FLIPPED,0.3460202217102051,0,246,2690,18,0,130,133,0,0,1
ConcolicStrategy,1903845618_245655_1_32,1903845618,22,28,184,NOT_FLIPPED,0.826810359954834,0,6,78,5,0,184,220,0,0,1
ConcolicStrategy,1903854891_582185_0_288,1903854891,0,0,4,NOT_FLIPPED,0.022901535034179688,1,246,2690,6,0,4,5,0,1,1
ConcolicStrategy,1834228663_520974_0_32771,1834228663,19,24,132,NOT_FLIPPED,0.45024943351745605,0,-,-,-,-,132,143,0,0,1
ConcolicStrategy,1416559362_582185_0_38,1416559362,0,1,136,FLIPPED_CONDITION,0.023883819580078125,2,246,2690,17,0,136,140,1,4,1
ConcolicStrategy,1903834101_1037775_0_288,1903834101,0,1,138,FLIPPED_CONDITION,0.08829498291015625,2,37,512,21,0,138,139,1,2,1
ConcolicStrategy,1903829184_582185_0_32771,1903829184,20,22,129,NOT_FLIPPED,0.32984185218811035,0,246,2690,18,0,129,133,0,0,1
ConcolicStrategy,1903821462_1037775_0_32,1903821462,19,21,129,NOT_FLIPPED,0.5235507488250732,0,37,512,14,0,129,139,0,0,1
ConcolicStrategy,3229184935_173563_1_32,3229184935,29,31,206,NOT_FLIPPED,0.9599862098693848,0,3,36,9,0,206,238,0,0,1
ConcolicStrategy,1903851492_539393_1_32,1903851492,4,5,70,FLIPPED_CONDITION,0.050310611724853516,0,12,153,19,0,70,74,1,0,1
ConcolicStrategy,1903858224_726465_1_34,1903858224,1,2,128,FLIPPED_CONDITION,0.10202956199645996,2,14,206,14,0,128,165,1,4,1
ConcolicStrategy,3229184935_96188_1_32771,3229184935,20,21,137,NOT_FLIPPED,0.14307785034179688,0,3,36,9,0,137,168,0,0,1
ConcolicStrategy,1903821528_96084_0_32,1903821528,19,24,137,NOT_FLIPPED,0.3979814052581787,0,37,512,26,0,137,143,0,0,1
ConcolicStrategy,1903821363_930920_0_32771,1903821363,19,21,124,NOT_FLIPPED,0.53304123878479,0,37,512,5,0,124,139,0,0,1
ConcolicStrategy,3229195660_966829_1_40,3229195660,5,14,152,NOT_FLIPPED,13.405749797821045,2,4,39,5,0,152,204,0,8,1
ConcolicStrategy,3229184935_245655_1_32,3229184935,22,28,188,NOT_FLIPPED,0.8182389736175537,0,3,36,9,0,188,220,0,0,1
ConcolicStrategy,1903848126_1037775_0_32,1903848126,0,0,137,NOT_FLIPPED,0.04304647445678711,1,37,512,3,0,137,139,0,1,1
ConcolicStrategy,1903830900_582185_0_32771,1903830900,19,22,124,NOT_FLIPPED,0.3087928295135498,0,246,2690,5,0,124,131,0,0,1
ConcolicStrategy,1903843836_582185_0_34,1903843836,0,2,127,FLIPPED_CONDITION,0.028909921646118164,2,246,2690,14,0,127,129,1,2,1
ConcolicStrategy,3072984623_245655_0_32771,3072984623,18,31,126,NOT_FLIPPED,13.441070795059204,0,-,-,-,-,126,182,0,0,1
ConcolicStrategy,1903843143_726465_1_32771,1903843143,23,38,133,NOT_FLIPPED,13.96064019203186,0,14,206,17,0,133,204,0,0,1
ConcolicStrategy,3068822762_582185_0_32,3068822762,19,21,125,NOT_FLIPPED,0.5037379264831543,0,-,-,-,-,125,151,0,0,1
ConcolicStrategy,1903825224_1037775_1_32,1903825224,34,49,149,NOT_FLIPPED,2.188424825668335,0,37,512,39,0,149,235,0,0,1
ConcolicStrategy,3069408149_582185_1_32771,3069408149,19,20,126,NOT_FLIPPED,0.08513116836547852,0,-,-,-,-,126,130,0,0,1
ConcolicStrategy,1903842252_582185_1_288,1903842252,0,1,128,FLIPPED_CONDITION,0.024480104446411133,2,246,2690,40,0,128,170,1,4,1
ConcolicStrategy,1903852185_1037775_1_38,1903852185,0,15,167,NOT_FLIPPED,0.6389546394348145,1,37,512,13,0,167,235,0,4,1
ConcolicStrategy,3786813068_582185_1_32,3786813068,20,21,130,NOT_FLIPPED,0.0925142765045166,0,-,-,-,-,130,136,0,0,1
ConcolicStrategy,1097652389_123636_1_38,1097652389,2,4,154,FLIPPED_CONDITION,13.02379298210144,2,4,39,8,0,154,203,1,10,1
ConcolicStrategy,611337383_1037775_0_32771,611337383,19,21,126,NOT_FLIPPED,0.547231912612915,0,-,-,-,-,126,139,0,0,1
ConcolicStrategy,1903821429_1037775_0_32,1903821429,19,21,127,NOT_FLIPPED,0.540844202041626,0,37,512,11,0,127,139,0,0,1
ConcolicStrategy,1097652389_848897_1_38,1097652389,0,1,134,NOT_FLIPPED,13.021347045898438,1,4,39,8,0,134,181,0,4,1
ConcolicStrategy,1903877529_441853_0_32,1903877529,0,1,140,FLIPPED_CONDITION,0.04983377456665039,2,37,512,3,0,140,143,1,2,1
ConcolicStrategy,1834228663_441853_1_32,1834228663,19,21,131,NOT_FLIPPED,0.48642468452453613,0,-,-,-,-,131,139,0,0,1
ConcolicStrategy,1903821528_930920_0_32,1903821528,19,24,137,NOT_FLIPPED,0.37695956230163574,0,37,512,26,0,137,143,0,0,1
ConcolicStrategy,3229195660_582185_1_32771,3229195660,2,3,130,FLIPPED_CONDITION,13.144032001495361,0,4,39,5,0,130,182,1,0,1
ConcolicStrategy,1903831461_582185_0_32771,1903831461,33,35,135,NOT_FLIPPED,0.286466121673584,0,246,2690,32,0,135,173,0,0,1
ConcolicStrategy,3229184935_582185_1_32771,3229184935,14,15,88,NOT_FLIPPED,0.3734731674194336,0,3,36,9,0,88,89,0,0,1
ConcolicStrategy,1903848126_441853_0_32,1903848126,0,0,137,NOT_FLIPPED,0.058107614517211914,1,37,512,3,0,137,139,0,1,1
ConcolicStrategy,1903830801_582185_1_32771,1903830801,20,21,129,NOT_FLIPPED,0.08890509605407715,0,246,2690,25,0,129,148,0,0,1
ConcolicStrategy,1903850337_96084_0_40,1903850337,0,1,141,FLIPPED_CONDITION,0.09524035453796387,1,37,512,3,0,141,143,1,1,1
ConcolicStrategy,1903838028_582185_1_33,1903838028,0,1,132,FLIPPED_CONDITION,0.13788509368896484,1,246,2690,32,0,132,173,1,3,1
ConcolicStrategy,611337383_96084_0_32,611337383,19,21,125,NOT_FLIPPED,0.470550537109375,0,-,-,-,-,125,139,0,0,1
ConcolicStrategy,1903848324_582185_0_32771,1903848324,0,1,3,NOT_FLIPPED,0.03911280632019043,0,246,2690,8,0,3,5,0,0,1
ConcolicStrategy,1903863306_966829_1_32,1903863306,0,1,150,FLIPPED_CONDITION,0.3413727283477783,1,20,111,2,0,150,206,1,2,1
ConcolicStrategy,3229195660_848897_1_40,3229195660,0,1,131,NOT_FLIPPED,13.013870239257812,1,4,39,5,0,131,181,0,3,1
ConcolicStrategy,1903864692_123636_1_32,1903864692,0,1,148,FLIPPED_CONDITION,0.3297116756439209,1,7,45,2,0,148,204,1,1,1
ConcolicStrategy,1903840602_726465_0_32771,1903840602,21,38,124,NOT_FLIPPED,13.93779730796814,0,14,206,5,0,124,204,0,0,1
ConcolicStrategy,618698825_582185_1_32,618698825,33,35,136,NOT_FLIPPED,0.2664928436279297,0,-,-,-,-,136,173,0,0,1
ConcolicStrategy,1903833210_582185_0_32,1903833210,20,21,130,NOT_FLIPPED,0.4694950580596924,0,246,2690,24,0,130,151,0,0,1
ConcolicStrategy,611337383_96084_0_32771,611337383,19,21,126,NOT_FLIPPED,0.5027034282684326,0,-,-,-,-,126,139,0,0,1
ConcolicStrategy,1903840602_726465_1_32771,1903840602,21,23,124,NOT_FLIPPED,0.6733114719390869,0,14,206,5,0,124,177,0,0,1
ConcolicStrategy,1903877529_1037775_0_32,1903877529,0,1,140,FLIPPED_CONDITION,0.1036379337310791,2,37,512,3,0,140,143,1,2,1
ConcolicStrategy,3229184935_571544_1_32,3229184935,19,21,135,NOT_FLIPPED,0.4609222412109375,0,3,36,9,0,135,139,0,0,1
ConcolicStrategy,1903850337_1037775_0_40,1903850337,0,1,141,FLIPPED_CONDITION,0.08196282386779785,1,37,512,3,0,141,143,1,1,1
ConcolicStrategy,1903842219_582185_0_34,1903842219,0,2,127,FLIPPED_CONDITION,0.02909398078918457,2,246,2690,14,0,127,129,1,2,1
ConcolicStrategy,1903821363_520974_0_32,1903821363,19,21,123,NOT_FLIPPED,0.5306670665740967,0,37,512,5,0,123,139,0,0,1
ConcolicStrategy,4204137842_726465_0_32771,4204137842,20,31,124,NOT_FLIPPED,13.181154012680054,0,18,138,5,0,124,184,0,0,1
ConcolicStrategy,1903855914_539393_0_32,1903855914,0,1,73,FLIPPED_CONDITION,0.10864377021789551,1,12,153,20,0,73,123,1,2,1
ConcolicStrategy,1903821462_441853_0_32771,1903821462,19,21,130,NOT_FLIPPED,0.511589765548706,0,37,512,14,0,130,139,0,0,1
ConcolicStrategy,1903849908_582185_0_38,1903849908,5,6,140,FLIPPED_CONDITION,0.04796862602233887,2,246,2690,25,0,140,150,1,18,1
ConcolicStrategy,611337383_96084_1_32771,611337383,19,20,126,NOT_FLIPPED,0.08354377746582031,0,-,-,-,-,126,136,0,0,1
ConcolicStrategy,1903833936_582185_0_32771,1903833936,22,32,166,NOT_FLIPPED,13.05212926864624,0,246,2690,24,0,166,249,0,0,1
ConcolicStrategy,4022439335_726465_1_38,4022439335,0,1,130,FLIPPED_CONDITION,13.038946866989136,2,18,138,17,0,130,184,1,4,1
ConcolicStrategy,1834228663_930920_0_32771,1834228663,19,24,132,NOT_FLIPPED,0.4399142265319824,0,-,-,-,-,132,143,0,0,1
ConcolicStrategy,1834228663_96084_0_32,1834228663,19,24,131,NOT_FLIPPED,0.3887495994567871,0,-,-,-,-,131,143,0,0,1
ConcolicStrategy,3477502214_726465_1_32,3477502214,23,31,134,NOT_FLIPPED,13.167868375778198,0,18,138,5,0,134,184,0,0,1
ConcolicStrategy,1903821429_96084_0_32771,1903821429,19,21,128,NOT_FLIPPED,0.5199751853942871,0,37,512,11,0,128,139,0,0,1
ConcolicStrategy,1903833210_582185_1_32771,1903833210,20,21,133,NOT_FLIPPED,0.4592115879058838,0,246,2690,24,0,133,151,0,0,1
ConcolicStrategy,1903839810_1037775_1_38,1903839810,12,12,146,NOT_FLIPPED,0.49852705001831055,1,37,512,3,0,146,235,0,6,1
ConcolicStrategy,1903821429_520974_1_32,1903821429,19,21,127,NOT_FLIPPED,0.08854222297668457,0,37,512,11,0,127,136,0,0,1
ConcolicStrategy,3068822762_582185_1_32,3068822762,19,20,125,NOT_FLIPPED,0.09374237060546875,0,-,-,-,-,125,146,0,0,1
ConcolicStrategy,1903821528_96084_1_32,1903821528,19,23,137,NOT_FLIPPED,0.09707951545715332,0,37,512,26,0,137,144,0,0,1
ConcolicStrategy,1834228663_96084_0_32771,1834228663,19,24,132,NOT_FLIPPED,0.41393184661865234,0,-,-,-,-,132,143,0,0,1
ConcolicStrategy,1288478043_582185_0_32,1288478043,19,21,125,NOT_FLIPPED,0.18663263320922852,0,-,-,-,-,125,128,0,0,1
ConcolicStrategy,1903821495_520974_0_32,1903821495,19,24,133,NOT_FLIPPED,0.4266471862792969,0,37,512,20,0,133,143,0,0,1
ConcolicStrategy,3069408149_582185_1_32,3069408149,19,20,125,NOT_FLIPPED,0.0894775390625,0,-,-,-,-,125,130,0,0,1
ConcolicStrategy,3072984623_245655_1_32,3072984623,18,20,125,NOT_FLIPPED,13.060991764068604,0,-,-,-,-,125,181,0,0,1
ConcolicStrategy,1903857795_726465_1_34,1903857795,0,5,127,FLIPPED_CONDITION,13.042394876480103,2,6,78,14,0,127,182,1,2,1
ConcolicStrategy,1903829184_582185_1_32771,1903829184,20,21,129,NOT_FLIPPED,0.08927631378173828,0,246,2690,18,0,129,132,0,0,1
ConcolicStrategy,3229184935_365515_0_32,3229184935,0,1,0,NOT_FLIPPED,0.038001060485839844,0,3,36,9,0,0,5,0,0,1
ConcolicStrategy,1903821363_930920_1_32771,1903821363,19,20,124,NOT_FLIPPED,0.08947992324829102,0,37,512,5,0,124,133,0,0,1
ConcolicStrategy,1903821363_520974_1_32,1903821363,19,20,123,NOT_FLIPPED,0.09459376335144043,0,37,512,5,0,123,133,0,0,1
ConcolicStrategy,1416573618_582185_0_36,1416573618,6,7,197,FLIPPED_CONDITION,3.241612195968628,13,246,2690,29,0,197,200,1,272,1
ConcolicStrategy,1903826874_582185_1_32771,1903826874,10,14,185,FLIPPED_CONDITION,0.1466994285583496,0,246,2690,5,0,185,190,1,0,1
ConcolicStrategy,1903825224_1037775_1_32771,1903825224,34,49,150,NOT_FLIPPED,2.1452646255493164,0,37,512,39,0,150,235,0,0,1
ConcolicStrategy,1903852713_726465_0_34,1903852713,0,1,127,FLIPPED_CONDITION,0.03721475601196289,2,14,206,14,0,127,142,1,2,1
ConcolicStrategy,1903850337_520974_1_40,1903850337,0,1,141,FLIPPED_CONDITION,0.02352762222290039,1,37,512,3,0,141,142,1,1,1
ConcolicStrategy,1903841097_539393_2_511,1903841097,10,11,202,FLIPPED_CONDITION,0.8461108207702637,1,14,206,3,2,202,238,1,52,1
ConcolicStrategy,1903833210_582185_1_32,1903833210,20,21,132,NOT_FLIPPED,0.5104415416717529,0,246,2690,24,0,132,151,0,0,1
ConcolicStrategy,3229184935_610685_1_32771,3229184935,34,49,152,NOT_FLIPPED,2.022428274154663,0,3,36,9,0,152,235,0,0,1
ConcolicStrategy,1834228663_520974_0_32,1834228663,19,24,131,NOT_FLIPPED,0.44359707832336426,0,-,-,-,-,131,143,0,0,1
ConcolicStrategy,1903848753_539393_0_32771,1903848753,9,15,56,NOT_FLIPPED,0.40682506561279297,0,12,153,19,0,56,89,0,0,1
ConcolicStrategy,3229184935_933058_1_32,3229184935,19,21,135,NOT_FLIPPED,0.5074217319488525,0,3,36,9,0,135,139,0,0,1
ConcolicStrategy,1834228663_520974_1_32771,1834228663,19,21,132,NOT_FLIPPED,0.3880274295806885,0,-,-,-,-,132,139,0,0,1
ConcolicStrategy,1903877529_96084_1_32,1903877529,0,1,140,FLIPPED_CONDITION,0.023839712142944336,2,37,512,3,0,140,141,1,2,1
ConcolicStrategy,1903877529_1037775_1_32,1903877529,0,1,140,FLIPPED_CONDITION,0.02381300926208496,2,37,512,3,0,140,141,1,2,1
ConcolicStrategy,1903834101_96084_1_288,1903834101,0,1,135,FLIPPED_CONDITION,0.03480982780456543,2,37,512,21,0,135,168,1,2,1
ConcolicStrategy,4098450800_582185_0_34,4098450800,12,12,145,NOT_FLIPPED,0.4869861602783203,1,14,156,10,0,145,235,0,5,1
ConcolicStrategy,3229184935_582185_1_32,3229184935,14,15,87,NOT_FLIPPED,0.3816184997558594,0,3,36,9,0,87,89,0,0,1
ConcolicStrategy,3229184935_521190_1_32771,3229184935,20,21,137,NOT_FLIPPED,0.1080470085144043,0,3,36,9,0,137,168,0,0,1
ConcolicStrategy,1903821429_930920_1_32771,1903821429,19,21,128,NOT_FLIPPED,0.08880972862243652,0,37,512,11,0,128,136,0,0,1
ConcolicStrategy,1903850337_930920_0_40,1903850337,0,1,141,FLIPPED_CONDITION,0.0811765193939209,1,37,512,3,0,141,143,1,1,1
ConcolicStrategy,1289560608_582185_1_32,1289560608,20,21,128,NOT_FLIPPED,0.09619140625,0,-,-,-,-,128,134,0,0,1
ConcolicStrategy,1903842450_582185_0_34,1903842450,0,6,162,FLIPPED_CONDITION,13.034951448440552,13,246,2690,26,0,162,219,1,16,1
ConcolicStrategy,1903848753_539393_0_288,1903848753,0,7,181,FLIPPED_CONDITION,13.015501022338867,2,12,153,19,0,181,184,1,40,1
ConcolicStrategy,1903834101_441853_0_288,1903834101,0,1,138,FLIPPED_CONDITION,0.09870266914367676,2,37,512,21,0,138,139,1,2,1
ConcolicStrategy,1903834101_441853_1_288,1903834101,0,1,138,FLIPPED_CONDITION,0.032605886459350586,2,37,512,21,0,138,173,1,2,1
ConcolicStrategy,1903845618_245655_0_32,1903845618,18,31,123,NOT_FLIPPED,13.36869478225708,0,6,78,5,0,123,182,0,0,1
ConcolicStrategy,1903824597_1037775_1_32771,1903824597,34,49,155,NOT_FLIPPED,0.7532036304473877,0,37,512,39,0,155,239,0,0,1
ConcolicStrategy,3071765735_726465_0_32,3071765735,21,38,125,NOT_FLIPPED,13.948402881622314,0,-,-,-,-,125,204,0,0,1
ConcolicStrategy,1903831461_582185_1_32,1903831461,28,36,141,NOT_FLIPPED,0.16028666496276855,0,246,2690,32,0,141,150,0,0,1
ConcolicStrategy,1903826874_582185_0_32771,1903826874,19,22,124,NOT_FLIPPED,0.40543222427368164,0,246,2690,5,0,124,133,0,0,1
ConcolicStrategy,1834228663_1037775_0_32,1834228663,19,24,131,NOT_FLIPPED,0.4676496982574463,0,-,-,-,-,131,143,0,0,1
ConcolicStrategy,1903821429_441853_1_32,1903821429,19,21,127,NOT_FLIPPED,0.09770584106445312,0,37,512,11,0,127,136,0,0,1
ConcolicStrategy,3229190182_123636_1_38,3229190182,5,14,150,NOT_FLIPPED,13.041947841644287,2,4,39,1,0,150,203,0,6,1
ConcolicStrategy,1903848753_539393_0_32,1903848753,9,15,55,NOT_FLIPPED,0.4173257350921631,0,12,153,19,0,55,89,0,0,1
ConcolicStrategy,3229184935_960866_1_32,3229184935,28,38,155,NOT_FLIPPED,13.122119665145874,0,3,36,9,0,155,203,0,0,1
ConcolicStrategy,1834300834_96084_0_32771,1834300834,19,24,136,NOT_FLIPPED,0.33841753005981445,0,-,-,-,-,136,143,0,0,1
ConcolicStrategy,1834300834_520974_0_32,1834300834,19,24,135,NOT_FLIPPED,0.42278027534484863,0,-,-,-,-,135,143,0,0,1
ConcolicStrategy,1834228663_96084_1_32,1834228663,19,21,131,NOT_FLIPPED,0.4327855110168457,0,-,-,-,-,131,139,0,0,1
ConcolicStrategy,1834300834_930920_0_32,1834300834,19,24,135,NOT_FLIPPED,0.41533637046813965,0,-,-,-,-,135,143,0,0,1
ConcolicStrategy,1903821462_96084_0_32,1903821462,19,21,129,NOT_FLIPPED,0.4494776725769043,0,37,512,14,0,129,139,0,0,1
ConcolicStrategy,1903841097_726465_2_511,1903841097,10,11,146,FLIPPED_CONDITION,0.7299678325653076,1,14,206,3,2,146,204,1,52,1
ConcolicStrategy,1834228663_1037775_0_32771,1834228663,19,24,132,NOT_FLIPPED,0.47162437438964844,0,-,-,-,-,132,143,0,0,1
ConcolicStrategy,3229195660_123636_1_40,3229195660,5,14,151,NOT_FLIPPED,13.04976511001587,2,4,39,5,0,151,203,0,8,1
ConcolicStrategy,1903841097_726465_0_511,1903841097,10,11,147,FLIPPED_CONDITION,0.7853596210479736,1,14,206,3,2,147,204,1,53,1
ConcolicStrategy,1903821363_441853_1_32771,1903821363,22,28,185,NOT_FLIPPED,0.15642905235290527,0,37,512,5,0,185,194,0,0,1
ConcolicStrategy,1903851228_539393_1_32771,1903851228,15,15,86,NOT_FLIPPED,0.3691391944885254,0,12,153,19,0,86,89,0,0,1
ConcolicStrategy,1416571440_582185_0_34,1416571440,0,2,127,FLIPPED_CONDITION,0.029588699340820312,2,246,2690,14,0,127,129,1,2,1
ConcolicStrategy,1834300834_441853_1_32771,1834300834,19,22,136,NOT_FLIPPED,0.08853554725646973,0,-,-,-,-,136,142,0,0,1
ConcolicStrategy,1903821429_441853_0_32771,1903821429,19,21,128,NOT_FLIPPED,0.4863302707672119,0,37,512,11,0,128,139,0,0,1
ConcolicStrategy,3229184935_101179_1_32771,3229184935,28,38,157,NOT_FLIPPED,13.863633871078491,0,3,36,9,0,157,204,0,0,1
