cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
1693440669, 284004, 1, 831, 2606, 288, 0, 558c89766340, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 709183, 1, 820, 65535, 34, 2, 60, 30, true, , Offset
1452827488, 647796, 1, 831, 2605, 34, 1, 60, 30, false, 56-57&57-58, OffsetAllEnd
2356101559, 662858, 1, 831, 65535, 32, 2, 4, 0, false, , Offset
1693460073, 662858, 1, 820, 65535, 34, 2, 4, ffffff80, true, , Offset
3240486505, 369715, 1, 820, 65535, 36, 2, 4, 2, true, , Offset
3240498649, 369715, 1, 831, 65535, 32, 2, 1, 0, false, , Deterministic
3240498649, 369715, 2, 831, 65535, 32, 2, 0, 0, true, , Offset
1693451460, 662858, 1, 831, 2606, 32, 0, 4, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693455189, 662858, 1, 820, 65535, 32, 2, 0, 0, true, , Offset
1693729815, 445824, 1, 820, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
1693750506, 445824, 1, 820, 65535, 32, 2, a9efd25f9ea0194e, 0, true, , Offset
2676007764, 552891, 1, 820, 65535, 32, 2, 1ea64b8ac953f09f, 78, true, , Offset
3240464593, 913624, 1, 820, 65535, 40, 2, a9efd25f9ea0194e, 0, true, , Offset
1693452780, 407917, 1, 759, 65535, 32, 2, f91f650cdb57ed44, 0, true, , Offset
1693450635, 407917, 1, 759, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
2356144327, 407917, 1, 759, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
1693447467, 407917, 1, 833, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
75260415, 588171, 1, 847, 2606, 34, 0, 8, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 588171, 1, 847, 2605, 288, 0, 562fea12f1f0, 0, false, 56-57&57-58, OffsetAllEnd
1693437831, 407917, 1, 847, 2605, 288, 0, 562fea12f1f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 855679, 1, 847, 2605, 288, 0, 562fea12f1f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 22803, 1, 847, 2605, 288, 0, 562fea12f1f0, 0, false, 56-57&57-58, OffsetAllEnd
2391497388, 22803, 1, 847, 2605, 288, 0, 73, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 22803, 1, 847, 2605, 288, 0, 68, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 22803, 2, 847, 2606, 288, 0, 6c, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 22803, 3, 847, 2605, 288, 0, 69, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 22803, 4, 847, 2606, 288, 0, 62, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 22803, 5, 847, 2606, 288, 0, 30, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 22803, 6, 759, 65535, 288, 2, 61, 0, true, , Offset
2879524869, 22803, 7, 759, 2606, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
2391490722, 22803, 1, 847, 2605, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 422986, 1, 847, 2606, 34, 0, e0, 258, false, 56-57&57-58, OffsetAllEnd
1803757130, 422986, 1, 847, 2605, 288, 0, 562fea12f1f8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 662590, 1, 847, 2606, 288, 0, 562fea12f1f8, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 323876, 1, 847, 2605, 288, 0, 562fea12f1f8, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 685695, 1, 847, 2606, 34, 0, 60, 178, false, 56-57&57-58, OffsetAllEnd
1803757130, 685695, 1, 847, 2606, 288, 0, 562fea12f2d8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 400907, 1, 847, 2605, 288, 0, 562fea12f2d8, 0, false, 56-57&57-58, OffsetAllEnd
1693627317, 323876, 1, 847, 2606, 288, 0, 562fea12f2d8, 0, false, 56-57&57-58, OffsetAllEnd
130010807, 123247, 1, 847, 2606, 288, 0, 562fea12f2d8, 0, false, 56-57&57-58, OffsetAllEnd
3240486505, 633273, 1, 833, 65535, 36, 2, 3c34efbadc036bd, 2, true, , Offset
3240498649, 633273, 1, 833, 65535, 32, 0, 1e1a77dd6e01b5e, 0, true, 112-120, Offset
3240498649, 633273, 2, 833, 65535, 32, 2, f0d3beeb700daf, 0, true, , Offset
3240498649, 633273, 3, 846, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 633273, 4, 833, 65535, 32, 2, 3c34efbadc036b, 0, true, , Offset
3240498649, 633273, 5, 833, 65535, 32, 2, 1e1a77dd6e01b5, 0, true, , Offset
3240498649, 633273, 6, 833, 65535, 32, 2, f0d3beeb700da, 0, true, , Offset
3240498649, 633273, 7, 833, 65535, 32, 2, 7869df75b806d, 0, true, , Offset
3240498649, 633273, 8, 833, 2605, 32, 0, 3c34efbadc036, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 9, 833, 2605, 32, 0, 1e1a77dd6e01b, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 10, 833, 2605, 32, 0, f0d3beeb700d, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 11, 833, 2605, 32, 0, 7869df75b806, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 12, 833, 2606, 32, 0, 3c34efbadc03, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 13, 833, 2605, 32, 0, 1e1a77dd6e01, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 14, 833, 2606, 32, 0, f0d3beeb700, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 15, 833, 2605, 32, 0, 7869df75b80, 0, true, 112-120, OffsetAllEnd
3240498649, 633273, 16, 833, 2605, 32, 0, 3c34efbadc0, 0, true, 112-120, OffsetAllEnd
2356149970, 407917, 1, 847, 2605, 32, 0, 5, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693453836, 407917, 1, 844, 65535, 32, 2, 0, 0, true, , Offset
1693447500, 407917, 1, 759, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
75260415, 197806, 1, 849, 2606, 34, 0, 8, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 197806, 1, 849, 2605, 288, 0, 55d212b6f1f0, 0, false, 56-57&57-58, OffsetAllEnd
785349762, 407917, 1, 849, 2605, 288, 0, 55d212b6f1f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 101912, 1, 849, 2606, 288, 0, 55d212b6f1f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 842100, 1, 849, 2606, 288, 0, 55d212b6f1f0, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 717869, 1, 849, 2606, 34, 0, e0, 258, false, 56-57&57-58, OffsetAllEnd
1803757130, 717869, 1, 849, 2605, 288, 0, 55d212b6f1f8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 433241, 1, 849, 2605, 288, 0, 55d212b6f1f8, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 553283, 1, 849, 2605, 288, 0, 55d212b6f1f8, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 456216, 1, 759, 65535, 34, 2, 60, 30, true, , Offset
1452827488, 378451, 1, 759, 2606, 34, 1, 60, 30, false, 56-57&57-58, OffsetAllEnd
2356101559, 407917, 1, 834, 65535, 32, 2, 1, 0, true, , Offset
1693460073, 407917, 1, 834, 65535, 34, 2, 1, 3c34efbadc036bd, true, , Offset
3240486505, 622612, 1, 759, 65535, 36, 2, 4, 2, true, , Offset
3240498649, 622612, 1, 850, 2606, 32, 0, 7fffffbf, 0, true, 112-120, OffsetAllEnd
3240498649, 622612, 2, 759, 65535, 32, 2, 0, 0, true, , Offset
1693451460, 407917, 1, 849, 2606, 32, 0, 5, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693455189, 407917, 1, 849, 65535, 32, 2, 0, 0, true, , Offset
1693452780, 25250, 1, 760, 65535, 32, 2, f91f650cdb57ed44, 0, true, , Offset
1693450635, 25250, 1, 760, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
2356144327, 25250, 1, 760, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
1693447467, 25250, 1, 845, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
75260415, 959044, 1, 858, 2605, 34, 0, 8, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 959044, 1, 858, 2605, 288, 0, 5594e7fc91f0, 0, false, 56-57&57-58, OffsetAllEnd
1693437831, 25250, 1, 858, 2605, 288, 0, 5594e7fc91f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 742832, 1, 858, 2605, 288, 0, 5594e7fc91f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 393948, 1, 858, 2605, 288, 0, 5594e7fc91f0, 0, false, 56-57&57-58, OffsetAllEnd
2391497388, 393948, 1, 858, 2606, 288, 0, 70, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 393948, 1, 858, 2605, 288, 0, 68, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 393948, 2, 858, 2606, 288, 0, 64, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 393948, 3, 858, 2605, 288, 0, 72, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 393948, 4, 858, 2606, 288, 0, 30, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 393948, 5, 760, 65535, 288, 2, 61, 0, true, , Offset
2879524869, 393948, 6, 914, 2605, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
2391490722, 393948, 1, 858, 2606, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 12165, 1, 858, 2606, 34, 0, e0, 258, false, 56-57&57-58, OffsetAllEnd
1803757130, 12165, 1, 858, 2605, 288, 0, 5594e7fc91f8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 804849, 1, 858, 2606, 288, 0, 5594e7fc91f8, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 174827, 1, 858, 2606, 288, 0, 5594e7fc91f8, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 798128, 1, 858, 2606, 34, 0, 60, 178, false, 56-57&57-58, OffsetAllEnd
1803757130, 798128, 1, 858, 2606, 288, 0, 5594e7fc92d8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 17860, 1, 858, 2606, 288, 0, 5594e7fc92d8, 0, false, 56-57&57-58, OffsetAllEnd
1693627317, 174827, 1, 858, 2605, 288, 0, 5594e7fc92d8, 0, false, 56-57&57-58, OffsetAllEnd
130010807, 506528, 1, 860, 2605, 288, 0, 5562c32492d8, 0, false, 56-57&57-58, OffsetAllEnd
3240486505, 1045110, 1, 845, 65535, 36, 2, 11, 2, true, , Offset
3240498649, 1045110, 1, 845, 65535, 32, 2, 8, 0, true, , Offset
3240498649, 1045110, 2, 845, 65535, 32, 2, 4, 0, true, , Offset
3240498649, 1045110, 3, 845, 65535, 32, 2, 2, 0, true, , Offset
3240498649, 1045110, 4, 845, 65535, 32, 2, 1, 0, true, , Offset
3240498649, 1045110, 5, 760, 65535, 32, 2, 1e1a77dd6e01b5, 0, true, , Offset
3240498649, 1045110, 6, 760, 65535, 32, 2, f0d3beeb700da, 0, true, , Offset
3240498649, 1045110, 7, 760, 65535, 32, 2, 7869df75b806d, 0, true, , Offset
3240498649, 1045110, 8, 914, 2605, 32, 0, 3c34efbadc036, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 9, 914, 2606, 32, 0, 1e1a77dd6e01b, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 10, 914, 2605, 32, 0, f0d3beeb700d, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 11, 914, 2606, 32, 0, 7869df75b806, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 12, 914, 2606, 32, 0, 3c34efbadc03, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 13, 914, 2606, 32, 0, 1e1a77dd6e01, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 14, 914, 2606, 32, 0, f0d3beeb700, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 15, 914, 2606, 32, 0, 7869df75b80, 0, true, 112-120, OffsetAllEnd
3240498649, 1045110, 16, 914, 2605, 32, 0, 3c34efbadc0, 0, true, 112-120, OffsetAllEnd
2356149970, 25250, 1, 858, 2605, 32, 0, 6, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693453836, 25250, 1, 845, 65535, 32, 2, 0, 0, true, , Offset
1693447500, 25250, 1, 760, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
75260415, 352097, 1, 952, 2606, 34, 0, 8, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 352097, 1, 952, 2606, 288, 0, 55fd481f81f0, 0, false, 56-57&57-58, OffsetAllEnd
785349762, 25250, 1, 952, 2606, 288, 0, 55fd481f81f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 513495, 1, 952, 2606, 288, 0, 55fd481f81f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 688827, 1, 952, 2606, 288, 0, 55fd481f81f0, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 688827, 5, 760, 65535, 288, 2, 62, 0, true, , Offset
75260415, 831458, 1, 952, 2606, 34, 0, e0, 258, false, 56-57&57-58, OffsetAllEnd
1803757130, 831458, 1, 952, 2606, 288, 0, 55fd481f81f8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 51094, 1, 952, 2606, 288, 0, 55fd481f81f8, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 928396, 1, 952, 2606, 288, 0, 55fd481f81f8, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 44503, 1, 760, 65535, 34, 2, 60, 30, true, , Offset
1452827488, 236956, 1, 914, 2605, 34, 1, 60, 30, false, 56-57&57-58, OffsetAllEnd
2356101559, 25250, 1, 853, 65535, 32, 2, 1, 0, true, , Offset
1693460073, 25250, 1, 760, 65535, 34, 2, 4, 3c34efbadc036bd, true, , Offset
3240486505, 1039323, 1, 760, 65535, 36, 2, 4, 2, true, , Offset
3240498649, 1039323, 1, 760, 65535, 32, 2, 1, 0, false, , Deterministic
3240498649, 1039323, 2, 760, 65535, 32, 2, 0, 0, false, , Offset
1693451460, 25250, 1, 952, 2606, 32, 0, 6, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693455189, 25250, 1, 862, 65535, 32, 2, 0, 0, true, , Offset
1693452780, 512051, 1, 761, 65535, 32, 2, f91f650cdb57ed44, 0, true, , Offset
1693450635, 512051, 1, 761, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
2356144327, 512051, 1, 761, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
1693447467, 512051, 1, 864, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
75260415, 594133, 1, 868, 2606, 34, 0, 10, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 594133, 1, 868, 2606, 288, 0, 55ed7d7bc1f0, 0, false, 56-57&57-58, OffsetAllEnd
1693437831, 512051, 1, 868, 2606, 288, 0, 55ed7d7bc1f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 845601, 1, 868, 2605, 288, 0, 55ed7d7bc1f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 110669, 1, 868, 2606, 288, 0, 55ed7d7bc1f0, 0, false, 56-57&57-58, OffsetAllEnd
2391497388, 110669, 1, 868, 2606, 288, 0, 65, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 1, 868, 2606, 288, 0, 68, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 2, 868, 2605, 288, 0, 5f, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 3, 868, 2606, 288, 0, 66, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 4, 868, 2606, 288, 0, 72, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 5, 868, 2606, 288, 0, 61, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 6, 868, 2606, 288, 0, 6d, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 7, 868, 2605, 288, 0, 65, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 10, 868, 2606, 288, 0, 64, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 12, 868, 2606, 288, 0, 30, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 110669, 14, 761, 2605, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
2391490722, 110669, 1, 868, 2606, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 498964, 1, 868, 2606, 34, 0, e0, 250, false, 56-57&57-58, OffsetAllEnd
1803757130, 498964, 1, 868, 2606, 288, 0, 55ed7d7bc200, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 783712, 1, 868, 2606, 288, 0, 55ed7d7bc200, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 333946, 1, 868, 2606, 288, 0, 55ed7d7bc200, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 761633, 1, 868, 2605, 34, 0, 60, 170, false, 56-57&57-58, OffsetAllEnd
1803757130, 761633, 1, 868, 2605, 288, 0, 55ed7d7bc2e0, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 522069, 1, 868, 2606, 288, 0, 55ed7d7bc2e0, 0, false, 56-57&57-58, OffsetAllEnd
1693627317, 333946, 1, 868, 2606, 288, 0, 55ed7d7bc2e0, 0, false, 56-57&57-58, OffsetAllEnd
130010807, 2097, 1, 868, 2606, 288, 0, 55ed7d7bc2e0, 0, false, 56-57&57-58, OffsetAllEnd
3240486505, 540903, 1, 864, 65535, 36, 2, 3c34efbadc036bd, 2, true, , Offset
3240498649, 540903, 1, 864, 2606, 32, 0, 1e1a77dd6e01b5e, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 2, 864, 65535, 32, 0, f0d3beeb700daf, 0, true, 112-120, Offset
3240498649, 540903, 3, 864, 2606, 32, 0, 7869df75b806d7, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 4, 864, 65535, 32, 2, 3c34efbadc036b, 0, true, , Offset
3240498649, 540903, 5, 864, 65535, 32, 2, 1e1a77dd6e01b5, 0, true, , Offset
3240498649, 540903, 6, 864, 65535, 32, 2, f0d3beeb700da, 0, true, , Offset
3240498649, 540903, 7, 864, 65535, 32, 2, 7869df75b806d, 0, true, , Offset
3240498649, 540903, 8, 864, 2606, 32, 0, 3c34efbadc036, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 9, 864, 2606, 32, 0, 1e1a77dd6e01b, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 10, 864, 2606, 32, 0, f0d3beeb700d, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 11, 864, 2606, 32, 0, 7869df75b806, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 12, 864, 2606, 32, 0, 3c34efbadc03, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 13, 864, 2606, 32, 0, 1e1a77dd6e01, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 14, 864, 2606, 32, 0, f0d3beeb700, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 15, 864, 2606, 32, 0, 7869df75b80, 0, true, 112-120, OffsetAllEnd
3240498649, 540903, 16, 864, 2606, 32, 0, 3c34efbadc0, 0, true, 112-120, OffsetAllEnd
2356149970, 512051, 1, 868, 2606, 32, 0, 6474e550, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693453836, 512051, 1, 868, 65535, 32, 2, 0, 0, true, , Offset
1693447500, 512051, 1, 761, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
75260415, 191984, 1, 877, 2606, 34, 0, 10, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 191984, 1, 877, 2606, 288, 0, 56013997b1f0, 0, false, 56-57&57-58, OffsetAllEnd
785349762, 512051, 1, 877, 2606, 288, 0, 56013997b1f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 26438, 1, 877, 2605, 288, 0, 56013997b1f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 864298, 1, 877, 2606, 288, 0, 56013997b1f0, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 864298, 13, 761, 65535, 288, 2, 62, 0, true, , Offset
75260415, 728435, 1, 877, 2606, 34, 0, e0, 250, false, 56-57&57-58, OffsetAllEnd
1803757130, 728435, 1, 877, 2605, 288, 0, 56013997b200, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 488711, 1, 877, 2606, 288, 0, 56013997b200, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 628765, 1, 877, 2605, 288, 0, 56013997b200, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 466758, 1, 761, 65535, 34, 2, 60, 20, true, , Offset
1452827488, 274189, 1, 761, 2605, 34, 1, 60, 20, false, 56-57&57-58, OffsetAllEnd
2356101559, 512051, 1, 865, 65535, 32, 2, 1, 0, true, , Offset
1693460073, 512051, 1, 865, 65535, 34, 2, 1, 3c34efbadc036bd, true, , Offset
3240486505, 551242, 1, 761, 65535, 36, 2, 4, 2, true, , Offset
3240498649, 551242, 1, 877, 2606, 32, 0, 7, 0, true, 112-120, OffsetAllEnd
3240498649, 551242, 2, 761, 65535, 32, 2, 0, 0, false, , Offset
1693451460, 512051, 1, 877, 2605, 32, 0, 6474e550, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693455189, 512051, 1, 877, 65535, 32, 2, 0, 0, true, , Offset
980077193, 507091, 10, 877, 2605, 288, 0, 64, 0, false, 56-57&57-58, OffsetAllEnd
980077193, 507091, 12, 877, 2606, 288, 0, 30, 0, false, 56-57&57-58, OffsetAllEnd
980077193, 507091, 14, 761, 2606, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
980077193, 607289, 13, 761, 2606, 288, 0, 62, 0, false, 56-57&57-58, OffsetAllEnd
1693452780, 955120, 1, 762, 65535, 32, 2, f91f650cdb57ed44, 0, true, , Offset
1693450635, 955120, 1, 762, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
2356144327, 955120, 1, 762, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
1693447467, 955120, 1, 872, 65535, 32, 2, a9efd25f9ea0194d, 0, true, , Offset
75260415, 21014, 1, 872, 2606, 34, 0, 8, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 21014, 1, 872, 2606, 288, 0, 55e6a3f081f0, 0, false, 56-57&57-58, OffsetAllEnd
1693437831, 955120, 1, 872, 2606, 288, 0, 55e6a3f081f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 370146, 1, 872, 2605, 288, 0, 55e6a3f081f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 586382, 1, 872, 2605, 288, 0, 55e6a3f081f0, 0, false, 56-57&57-58, OffsetAllEnd
2391497388, 586382, 1, 872, 2606, 288, 0, 73, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 586382, 1, 872, 2606, 288, 0, 74, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 586382, 2, 872, 2606, 288, 0, 61, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 586382, 3, 872, 2606, 288, 0, 63, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 586382, 4, 872, 2605, 288, 0, 6b, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 586382, 5, 872, 2606, 288, 0, 30, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 586382, 7, 886, 2605, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
2391490722, 586382, 1, 872, 2606, 288, 1, 0, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 974807, 1, 872, 2605, 34, 0, e0, 258, false, 56-57&57-58, OffsetAllEnd
1803757130, 974807, 1, 872, 2606, 288, 0, 55e6a3f081f8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 178083, 1, 872, 2606, 288, 0, 55e6a3f081f8, 0, false, 56-57&57-58, OffsetAllEnd
1693440669, 809657, 1, 872, 2605, 288, 0, 55e6a3f081f8, 0, false, 56-57&57-58, OffsetAllEnd
75260415, 187874, 1, 872, 2606, 34, 0, 60, 178, false, 56-57&57-58, OffsetAllEnd
1803757130, 187874, 1, 872, 2605, 288, 0, 55e6a3f082d8, 0, false, 56-57&57-58, OffsetAllEnd
1116295878, 963990, 1, 872, 2606, 288, 0, 55e6a3f082d8, 0, false, 56-57&57-58, OffsetAllEnd
1693627317, 809657, 1, 872, 2606, 288, 0, 55e6a3f082d8, 0, false, 56-57&57-58, OffsetAllEnd
130010807, 609010, 1, 872, 2606, 288, 0, 55e6a3f082d8, 0, false, 56-57&57-58, OffsetAllEnd
3240486505, 66084, 1, 762, 65535, 36, 2, 3c34efbadc036bd, 2, true, , Offset
3240498649, 66084, 1, 886, 2605, 32, 0, 7, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 2, 886, 2606, 32, 0, 3, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 3, 886, 2605, 32, 0, 1, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 4, 885, 65535, 32, 2, ffffff7, 0, true, , Offset
3240498649, 66084, 5, 885, 65535, 32, 2, 7fffffb, 0, true, , Offset
3240498649, 66084, 6, 885, 65535, 32, 2, 3fffffd, 0, true, , Offset
3240498649, 66084, 7, 885, 65535, 32, 2, 1fffffe, 0, true, , Offset
3240498649, 66084, 8, 929, 2605, 32, 0, 80, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 9, 929, 2606, 32, 0, 40, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 10, 929, 2606, 32, 0, 20, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 11, 929, 2606, 32, 0, 10, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 12, 929, 2605, 32, 0, 8, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 13, 929, 2605, 32, 0, 4, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 14, 929, 2606, 32, 0, 2, 0, true, 112-120, OffsetAllEnd
3240498649, 66084, 15, 929, 65535, 32, 2, 1, 0, true, , Deterministic
3240498649, 66084, 16, 885, 65535, 32, 2, ffff, 0, true, , Offset
2356149970, 955120, 1, 872, 2606, 32, 0, 6474e551, 1, false, 64-65&65-66&66-67&67-68, OffsetAllEnd
1693453836, 955120, 1, 872, 65535, 32, 2, 0, 0, true, , Offset
1693447500, 955120, 1, 762, 65535, 34, 2, f91f650cdb57ed44, a9efd25f9ea0194d, true, , Offset
75260415, 765747, 1, 882, 2606, 34, 0, 8, 260, false, 56-57&57-58, OffsetAllEnd
1803757130, 765747, 1, 882, 2605, 288, 0, 55cfbb9231f0, 0, false, 56-57&57-58, OffsetAllEnd
785349762, 955120, 1, 882, 2605, 288, 0, 55cfbb9231f0, 0, false, 56-57&57-58, OffsetAllEnd
130030376, 599429, 1, 882, 2605, 288, 0, 55cfbb9231f0, 0, false, 56-57&57-58, OffsetAllEnd
2391477654, 291561, 1, 882, 2606, 288, 0, 55cfbb9231f0, 0, false, 56-57&57-58, OffsetAllEnd
2879524869, 291561, 6, 762, 65535, 288, 2, 62, 0, true, , Offset
75260415, 155568, 1, 882, 2606, 34, 0, e0, 258, false, 56-57&57-58, OffsetAllEnd
